symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2012-07-06,807,811,791.2,795,793.5,802,20991,16790732.5,1665,INE117A01022
ADANIPORTS,EQ,2012-07-06,123.55,123.85,120.9,122.6,123,123.95,660690,80753265.85,7619,INE742F01042
BEL,EQ,2012-07-06,1299.95,1399.45,1299.95,1358.85,1356.35,1364.65,24749,34038621.65,2541,INE263A01016
BOSCHLTD,EQ,2012-07-06,9045,9068.8,8865,8928.7,8900,9024.85,14826,133644408.1,334,INE323A01026
CUMMINSIND,EQ,2012-07-06,454.8,463.9,450.1,453.05,452.3,455.9,713493,326153440.25,9192,INE298A01020
DLF,EQ,2012-07-06,213.2,214.05,209.5,211.35,211.1,214.8,3578815,756333862.5,38339,INE271C01023
HINDALCO,EQ,2012-07-06,125.5,125.6,122.6,124.05,124,125.45,4166735,515738417.3,35677,INE038A01020
INDHOTEL,EQ,2012-07-06,62.6,64.7,62.6,63.9,63.9,63.4,887622,56741322.35,7478,INE053A01029
LT,EQ,2012-07-06,1421.3,1426.8,1398,1405,1405.6,1428.45,1135665,1600063789.8,58909,INE018A01030
MANAPPURAM,EQ,2012-07-06,31.75,31.95,30.7,30.9,30.85,31.65,2866856,89391569.75,13958,INE522D01027
MARUTI,EQ,2012-07-06,1240.35,1242,1211.5,1215.5,1215.9,1240.3,611047,746832150.6,18257,INE585B01010
PGEL,EQ,2012-07-06,165,172,158,166.7,171.9,165.9,368,59843.5,38,INE457L01011
SBIN,EQ,2012-07-06,2235.7,2235.7,2205.7,2222.65,2222.5,2233.45,2190425,4863996328.1,87187,INE062A01012
SUZLON,EQ,2012-07-06,19.3,19.95,19.05,19.75,19.75,19.3,32374554,634180354.35,37675,INE040H01021
TRENT,EQ,2012-07-06,1031,1084.9,995,1058.2,1058,1027.9,81479,85959353.6,7717,INE849A01012
