symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2011-11-28,612.60,612.20,0.0007,0.0258,,0.4776
BEL,2011-11-28,1502.55,1493.95,0.0057,0.0109,,0.2044
BOSCHLTD,2011-11-28,7010.35,7013.10,-0.0004,0.0099,,0.1834
CUMMINSIND,2011-11-28,353.75,358.95,-0.0146,0.0231,,0.4337
DLF,2011-11-28,209.60,203.70,0.0286,0.0334,,0.6324
HINDALCO,2011-11-28,124.35,113.50,0.0913,0.0293,,0.6916
INDHOTEL,2011-11-28,60.05,58.80,0.0210,0.0279,,0.5254
LT,2011-11-28,1279.65,1265.95,0.0108,0.0231,,0.4318
MANAPPURAM,2011-11-28,55.10,53.25,0.0342,0.0280,,0.5426
MARUTI,2011-11-28,965.40,949.95,0.0161,0.0235,,0.4413
PGEL,2011-11-28,182.05,163.80,0.1056,0.0704,,1.3947
SBIN,2011-11-28,1779.60,1690.60,0.0513,0.0235,,0.4967
SUZLON,2011-11-28,23.15,22.30,0.0374,0.0511,,0.9629
TRENT,2011-11-28,1026.35,1058.15,-0.0305,0.0279,,0.5368
