symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2011-11-29,599.90,612.60,-0.0209,0.0250,,0.4738
BEL,2011-11-29,1508.05,1502.55,0.0037,0.0107,,0.1987
BOSCHLTD,2011-11-29,7017.45,7010.35,0.0010,0.0096,,0.1777
CUMMINSIND,2011-11-29,349.80,353.75,-0.0112,0.0227,,0.4241
DLF,2011-11-29,202.65,209.60,-0.0337,0.0331,,0.6324
HINDALCO,2011-11-29,122.35,124.35,-0.0162,0.0362,,0.6744
INDHOTEL,2011-11-29,60.30,60.05,0.0042,0.0275,,0.5101
LT,2011-11-29,1277.10,1279.65,-0.0020,0.0226,,0.4184
MANAPPURAM,2011-11-29,55.35,55.10,0.0045,0.0284,,0.5273
MARUTI,2011-11-29,958.90,965.40,-0.0068,0.0231,,0.4299
PGEL,2011-11-29,180.45,182.05,-0.0088,0.0730,,1.3526
SBIN,2011-11-29,1761.20,1779.60,-0.0104,0.0260,,0.4834
SUZLON,2011-11-29,23.25,23.15,0.0043,0.0504,,0.9342
TRENT,2011-11-29,985.80,1026.35,-0.0403,0.0281,,0.5540
