symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2011-11-24,585.20,585.35,-0.0003,0.0249,,0.4604
BEL,2011-11-24,1499.80,1478.55,0.0143,0.0110,,0.2140
BOSCHLTD,2011-11-24,6949.40,6899.60,0.0072,0.0101,,0.1891
CUMMINSIND,2011-11-24,348.05,333.80,0.0418,0.0207,,0.4299
DLF,2011-11-24,197.90,195.65,0.0114,0.0346,,0.6438
HINDALCO,2011-11-24,118.05,119.45,-0.0118,0.0292,,0.5445
INDHOTEL,2011-11-24,58.10,57.70,0.0069,0.0294,,0.5464
LT,2011-11-24,1224.00,1189.25,0.0288,0.0218,,0.4260
MANAPPURAM,2011-11-24,52.10,52.05,0.0010,0.0292,,0.5407
MARUTI,2011-11-24,988.95,953.60,0.0364,0.0207,,0.4203
PGEL,2011-11-24,162.50,167.00,-0.0273,0.0746,,1.3870
SBIN,2011-11-24,1653.90,1655.20,-0.0008,0.0243,,0.4509
SUZLON,2011-11-24,23.35,21.90,0.0641,0.0505,,0.9820
TRENT,2011-11-24,974.15,963.65,0.0108,0.0202,,0.3783
