symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-08-12,55608,13932,25.05
BEL,EQ,2011-08-12,6086,2650,43.54
BOSCHLTD,EQ,2011-08-12,9830,5181,52.71
CUMMINSIND,EQ,2011-08-12,161893,127392,78.69
DLF,EQ,2011-08-12,5766599,1193932,20.70
HINDALCO,EQ,2011-08-12,9300179,3805937,40.92
INDHOTEL,EQ,2011-08-12,744888,488764,65.62
LT,EQ,2011-08-12,1333056,564400,42.34
MANAPPURAM,EQ,2011-08-12,498424,278004,55.78
MARUTI,EQ,2011-08-12,442137,237005,53.60
MARUTI,IL,2011-08-12,210776,210776,100.00
SBIN,EQ,2011-08-12,2280637,508434,22.29
SBIN,N1,2011-08-12,36,34,94.44
SBIN,N2,2011-08-12,505,498,98.61
SBIN,N3,2011-08-12,38,38,100.00
SBIN,N5,2011-08-12,551,496,90.02
SBIN,N6,2011-08-12,3,3,100.00
SUZLON,EQ,2011-08-12,13162439,4248711,32.28
TRENT,EQ,2011-08-12,7505,3979,53.02
TRENT,Q2,2011-08-12,426,224,52.58
