symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-08-22,42492,12762,30.03
BEL,EQ,2011-08-22,11110,5534,49.81
BOSCHLTD,EQ,2011-08-22,1841,1113,60.46
CUMMINSIND,EQ,2011-08-22,66241,39013,58.90
DLF,EQ,2011-08-22,8813301,2200293,24.97
HINDALCO,EQ,2011-08-22,8623048,1951408,22.63
INDHOTEL,EQ,2011-08-22,511290,255000,49.87
LT,EQ,2011-08-22,1613412,728739,45.17
MANAPPURAM,EQ,2011-08-22,1334625,1140347,85.44
MARUTI,EQ,2011-08-22,209465,79429,37.92
SBIN,EQ,2011-08-22,2018023,412256,20.43
SBIN,N1,2011-08-22,91,20,21.98
SBIN,N2,2011-08-22,1,1,100.00
SBIN,N3,2011-08-22,158,124,78.48
SBIN,N5,2011-08-22,417,417,100.00
SBIN,N6,2011-08-22,147,147,100.00
SUZLON,EQ,2011-08-22,17340255,2813467,16.23
TRENT,EQ,2011-08-22,2447,1222,49.94
TRENT,Q2,2011-08-22,1,1,100.00
