symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-08-17,46889,18580,39.63
BEL,EQ,2011-08-17,100257,80831,80.62
BOSCHLTD,EQ,2011-08-17,1301,748,57.49
CUMMINSIND,EQ,2011-08-17,219408,142023,64.73
DLF,EQ,2011-08-17,14500195,3455392,23.83
HINDALCO,EQ,2011-08-17,7156031,2836447,39.64
INDHOTEL,EQ,2011-08-17,1531078,1004800,65.63
LT,EQ,2011-08-17,1371866,509555,37.14
MANAPPURAM,EQ,2011-08-17,1342235,1219279,90.84
MARUTI,EQ,2011-08-17,385046,158827,41.25
SBIN,EQ,2011-08-17,1887455,482619,25.57
SBIN,N1,2011-08-17,5,5,100.00
SBIN,N3,2011-08-17,117,116,99.15
SBIN,N5,2011-08-17,385,384,99.74
SUZLON,EQ,2011-08-17,23375271,4978129,21.30
TRENT,EQ,2011-08-17,8544,5743,67.22
TRENT,Q1,2011-08-17,300,300,100.00
TRENT,Q2,2011-08-17,300,300,100.00
