,02-Jun-2014
The Nifty witnessed an intraday movement of about 129.1 points.The closing index was 1.83 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 17717.69
, Traded Quantity (in Lakhs), 10921.51
, Number of Trades, 7616300
, Total Market Capitalisation (Rs. Crores), 8400390.75

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,      7229.95,      7264.05,      7368.60,      7239.50,      7362.50,132.55
,CNX IT,      8970.30,      9004.00,      9022.60,      8963.20,      8981.95,11.65
,CNX Nifty Junior,     15511.95,     15576.00,     15783.50,     15571.75,     15772.35,260.4
,BANK Nifty,     14793.40,     14786.45,     15321.80,     14770.00,     15287.25,493.85
,CNX Midcap,     10141.05,     10175.10,     10374.75,     10175.10,     10366.60,225.55
,CNX 500,      5802.85,      5829.10,      5914.05,      5818.30,      5911.70,108.85
,CNX 100,      7181.30,      7214.55,      7316.60,      7194.85,      7311.35,130.05
,Nifty Midcap 50,      3049.30,      3058.35,      3149.35,      3058.15,      3145.55,96.25
,CNX Realty,       242.95,       244.20,       247.95,       244.00,       246.95,4
,CNX Infra,      3162.25,      3222.90,      3295.35,      3211.95,      3289.75,127.5
,CNX Energy,      9667.50,      9743.70,      9935.85,      9711.90,      9914.35,246.85
,CNX FMCG,     17831.60,     17872.00,     17882.80,     17617.60,     17689.20,-142.4
,CNX MNC,      7190.55,      7226.20,      7275.45,      7163.45,      7252.55,62
,CNX Pharma,      7712.90,      7745.40,      7746.35,      7599.70,      7615.20,-97.7
,CNX PSE,      3476.90,      3496.85,      3597.85,      3496.70,      3594.35,117.45
,CNX PSU Bank,      3646.00,      3661.30,      3820.05,      3644.30,      3812.15,166.15
,CNX Service,      8717.80,      8731.55,      8917.00,      8715.15,      8902.05,184.25
,India VIX,16.3350,16.3350,17.1025,15.7125,16.4975,0.1625
,CNX AUTO,      6385.10,      6391.10,      6494.90,      6373.00,      6470.55,85.45
,CNX Metal,      3096.90,      3107.70,      3161.55,      3089.95,      3158.75,61.85
,CNX Media,      1951.30,      1957.85,      1970.00,      1944.40,      1948.30,-3
,CNX Smallcap,      4814.05,      4851.00,      4963.00,      4851.00,      4960.75,146.7
,CNX 200,      3685.45,      3702.40,      3756.15,      3693.35,      3753.60,68.15
,CNX Dividend Oppt,      1962.95,      1976.40,      2010.35,      1964.75,      2009.05,46.1
,CNX Commodities,      2866.55,      2882.30,      2929.90,      2867.55,      2929.30,62.75
,CNX Consumption,      2807.85,      2811.75,      2842.65,      2798.85,      2839.20,31.35
,CNX Finance,      5949.45,      5946.35,      6149.80,      5942.45,      6135.95,186.5
,Nifty Dividend,        12.52,        12.52,        12.52,        12.52,        12.52,0
,LIX 15,      3343.80,      3349.75,      3419.70,      3339.25,      3416.55,72.75
,CPSE Index,      2410.25,      2418.30,      2496.40,      2418.30,      2493.15,82.9
,NI15,      3892.10,      3903.95,      3906.60,      3867.85,      3881.70,-10.4

,ADVANCES,1127
,DECLINES,446
,UNCHANGED,35

,Total securities that have hit their price bands today,343

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,LT,EQ,      1545.50,      1646.00,6.5,732.03
,SBIN,EQ,      2542.25,      2644.70,4.03,582.77
,RELCAPITAL,EQ,       529.35,       581.95,9.94,433.5
,ICICIBANK,EQ,      1418.05,      1464.20,3.25,396.96
,DLF,EQ,       210.10,       209.35,-0.36,318.12
,NTPC,EQ,       160.50,       159.25,-0.78,306.46
,MCDOWELL-N,EQ,      2818.10,      2848.85,1.09,304.82
,YESBANK,EQ,       569.40,       575.65,1.1,271.98
,TATASTEEL,EQ,       475.10,       492.90,3.75,269.73
,RELINFRA,EQ,       690.80,       727.70,5.34,267.86
,ITC,EQ,       341.75,       336.65,-1.49,244.34
,INFY,EQ,      2939.40,      2993.15,1.83,232.53
,TATAMOTORS,EQ,       415.05,       420.75,1.37,228.48
,AXISBANK,EQ,      1836.15,      1900.85,3.52,223.92
,BHARTIARTL,EQ,       344.10,       361.60,5.09,220.64
,RELIANCE,EQ,      1064.70,      1082.20,1.64,216.83
,CANBK,EQ,       414.75,       440.75,6.27,216.2
,HINDALCO,EQ,       148.00,       150.05,1.39,207.7
,ABAN,EQ,       707.70,       751.05,6.13,199.31
,BANKINDIA,EQ,       309.25,       323.85,4.72,196.88
,JPASSOCIAT,EQ,        73.05,        77.25,5.75,193.9
,BHEL,EQ,       242.20,       248.60,2.64,174.67
,ONGC,EQ,       378.15,       399.55,5.66,173.92
,COALINDIA,EQ,       370.90,       373.35,0.66,173.39
,AUROPHARMA,EQ,       669.80,       638.55,-4.67,172

,Top Five CNX Nifty Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,LT,EQ,      1646.00,      1545.50,6.5
,BPCL,EQ,       555.55,       521.90,6.45
,ONGC,EQ,       399.55,       378.15,5.66
,BHARTIARTL,EQ,       361.60,       344.10,5.09
,JINDALSTEL,EQ,       311.95,       297.75,4.77

,Top Five CNX Nifty Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HCLTECH,EQ,      1382.80,      1418.55,-2.52
,DRREDDY,EQ,      2413.95,      2460.65,-1.9
,SUNPHARMA,EQ,       599.20,       610.65,-1.88
,LUPIN,EQ,       921.95,       935.95,-1.5
,ITC,EQ,       336.65,       341.75,-1.49

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        33.75,                  1001073.30,29888
,3IINFOTECH,EQ,         9.05,                  9370662.35,1030816
,3MINDIA,EQ,      4345.35,                   706915.35,162
,8KMILES,EQ,       134.20,                   508331.30,3780
,A2ZMES,EQ,        15.35,                 13055286.60,854853
,AARTIDRUGS,EQ,       408.40,                  5926279.70,14486
,AARTIIND,EQ,       161.10,                 12026084.00,73722
,AARVEEDEN,EQ,        39.00,                   155582.10,3995
,ABAN,EQ,       751.05,               1993112673.80,2713176
,ABB,EQ,       929.85,                 80397282.30,86690
,ABBOTINDIA,EQ,      1745.90,                  2481656.45,1417
,ABCIL,EQ,       160.40,                  1141062.35,7073
,ABGSHIP,EQ,       305.60,                159124146.05,529480
,ACCELYA,EQ,       625.15,                 15908292.25,25453
,ACE,EQ,        29.85,                 14814632.10,492577
,ACROPETAL,EQ,         4.10,                   298468.55,72979
,ADANIPOWER,EQ,        61.75,                622186369.75,10128529
,ADFFOODS,EQ,        58.60,                 28181176.60,477841
,ADHUNIK,EQ,        52.90,                  3863423.70,72256
,ADORWELD,EQ,       174.40,                  2449755.70,14161
,ADSL,EQ,        21.30,                  5560475.95,258194
,ADVANIHOTR,EQ,        40.00,                    34760.00,869
,ADVANTA,EQ,       267.20,                 21351241.70,80293
,AEGISCHEM,EQ,       190.30,                 10450902.90,54241
,AFL,EQ,        42.85,                    30248.00,703
,AFTEK,BE,         8.15,                  3295747.75,393173
,AGARIND,EQ,       168.70,                   224102.70,1317
,AGCNET,EQ,        61.95,                   390361.75,6263
,AGRITECH,BE,         7.90,                    31987.10,3991
,AGRODUTCH,EQ,         1.90,                    14739.50,7940
,AHLEAST,EQ,       194.85,                   538040.90,2779
,AHLUCONT,EQ,        87.50,                  7562153.45,86857
,AHLWEST,EQ,       105.25,                    25304.55,240
,AHMEDFORGE,EQ,       328.25,                 43347031.70,129428
,AIAENG,EQ,       779.65,                 77612307.35,98484
,AICHAMP,BE,        16.05,                     1207.95,79
,AIL,EQ,       498.25,                 60196650.15,122041
,AJANTPHARM,EQ,      1092.70,                 74713128.65,68315
,AJMERA,BE,        73.15,                   671093.25,9151
,AKSHOPTFBR,BE,        20.10,                   824046.10,41011
,AKZOINDIA,EQ,       982.50,                  4367134.00,4436
,ALBK,EQ,       135.05,                827317579.35,6247818
,ALCHEM,EQ,        53.35,                   121806.35,2281
,ALEMBICLTD,EQ,        20.20,                  7459516.95,367582
,ALICON,EQ,       150.80,                  1849260.45,12701
,ALKALI,EQ,        26.55,                   156211.70,5849
,ALKYLAMINE,EQ,       410.00,                   195120.80,478
,ALLCARGO,EQ,       192.95,                   667267.00,3472
,ALLSEC,EQ,        28.45,                   130191.00,4613
,ALMONDZ,BE,         9.80,                     3439.75,350
,ALOKTEXT,EQ,        10.30,                138870555.20,13683959
,ALPA,BE,         9.20,                     1886.00,205
,ALPHAGEO,BE,       244.40,                   263621.20,1079
,ALPSINDUS,EQ,         2.00,                      120.00,60
,ALSTOMT&D,EQ,       306.60,                  8371790.10,27279
,AMARAJABAT,EQ,       415.30,                 67199544.65,162807
,AMARJOTHI,EQ,        85.55,                   215164.65,2511
,AMBIKCO,EQ,       338.00,                  1269391.30,3713
,AMDIND,EQ,        22.35,                  1350954.05,60148
,AMLSTEEL,EQ,         5.75,                     8625.00,1500
,AMRUTANJAN,EQ,       155.55,                  7414300.20,47156
,AMTEKAUTO,EQ,       192.75,                163241305.40,846585
,AMTEKINDIA,EQ,        71.70,                 87788783.45,1215812
,AMTL,EQ,        16.10,                    35146.10,2168
,ANANTRAJ,EQ,        68.65,                 99055859.05,1463782
,ANDHRABANK,EQ,       101.15,               1498684812.90,15044617
,ANDHRACEMT,EQ,         9.50,                   819399.45,90795
,ANDHRSUGAR,EQ,       128.95,                  3874015.90,30082
,ANGIND,BE,        12.50,                    47251.75,3819
,ANIKINDS,BE,        28.00,                   138790.30,4693
,ANKITMETAL,EQ,         8.95,                   676033.10,73471
,ANSALAPI,EQ,        32.25,                 12224280.50,373500
