symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2016-12-15,1050.65,1047.60,0.0029,0.0089,,0.1662
ADANIPORTS,2016-12-15,284.25,283.85,0.0014,0.0231,,0.4280
BEL,2016-12-15,1439.25,1424.85,0.0101,0.0198,,0.3706
BOSCHLTD,2016-12-15,19974.85,20366.20,-0.0194,0.0191,,0.3649
CUMMINSIND,2016-12-15,802.80,784.75,0.0227,0.0172,,0.3362
DLF,2016-12-15,112.70,112.45,0.0022,0.0356,,0.6591
HINDALCO,2016-12-15,176.10,176.00,0.0006,0.0260,,0.4814
INDHOTEL,2016-12-15,98.70,99.15,-0.0045,0.0256,,0.4738
INDIGO,2016-12-15,829.55,817.80,0.0143,0.0157,,0.2980
LT,2016-12-15,1356.85,1359.95,-0.0023,0.0110,,0.2044
MANAPPURAM,2016-12-15,68.60,69.25,-0.0094,0.0423,,0.7852
MARUTI,2016-12-15,5152.05,5141.05,0.0021,0.0205,,0.3802
PGEL,2016-12-15,145.30,146.65,-0.0092,0.0334,,0.6209
SBIN,2016-12-15,265.40,262.90,0.0095,0.0203,,0.3783
SUZLON,2016-12-15,14.40,14.40,0.0000,0.0201,,0.3725
TRENT,2016-12-15,197.60,197.75,-0.0008,0.0272,,0.5044
