symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2016-12-09,1049.85,1052.10,-0.0021,0.0101,,0.1872
ADANIPORTS,2016-12-09,285.65,287.10,-0.0051,0.0253,,0.4700
BEL,2016-12-09,1508.55,1480.25,0.0189,0.0190,,0.3630
BOSCHLTD,2016-12-09,20739.05,20922.60,-0.0088,0.0201,,0.3745
CUMMINSIND,2016-12-09,794.30,794.50,-0.0003,0.0183,,0.3382
DLF,2016-12-09,114.90,113.10,0.0158,0.0398,,0.7413
HINDALCO,2016-12-09,182.10,179.20,0.0161,0.0281,,0.5254
INDHOTEL,2016-12-09,103.70,100.60,0.0303,0.0264,,0.5101
INDIGO,2016-12-09,847.60,851.15,-0.0042,0.0162,,0.2999
LT,2016-12-09,1362.20,1366.95,-0.0035,0.0118,,0.2197
MANAPPURAM,2016-12-09,74.00,73.85,0.0020,0.0461,,0.8540
MARUTI,2016-12-09,5235.00,5234.60,0.0001,0.0226,,0.4184
PGEL,2016-12-09,154.05,147.30,0.0448,0.0349,,0.6801
SBIN,2016-12-09,266.65,259.90,0.0256,0.0214,,0.4146
SUZLON,2016-12-09,14.75,14.90,-0.0101,0.0220,,0.4108
TRENT,2016-12-09,202.75,203.70,-0.0047,0.0298,,0.5521
