symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2016-12-02,1049.70,1052.50,-0.0027,0.0111,,0.2063
ADANIPORTS,2016-12-02,265.90,275.10,-0.0340,0.0256,,0.5006
BEL,2016-12-02,1419.05,1433.90,-0.0104,0.0209,,0.3897
BOSCHLTD,2016-12-02,20361.65,20382.30,-0.0010,0.0198,,0.3668
CUMMINSIND,2016-12-02,756.15,772.85,-0.0218,0.0171,,0.3324
DLF,2016-12-02,109.85,112.25,-0.0216,0.0438,,0.8177
HINDALCO,2016-12-02,168.75,171.35,-0.0153,0.0307,,0.5731
INDHOTEL,2016-12-02,99.30,100.10,-0.0080,0.0298,,0.5540
INDIGO,2016-12-02,843.25,838.55,0.0056,0.0187,,0.3477
LT,2016-12-02,1361.85,1388.35,-0.0193,0.0124,,0.2465
MANAPPURAM,2016-12-02,73.00,74.25,-0.0170,0.0520,,0.9667
MARUTI,2016-12-02,5068.10,5252.10,-0.0357,0.0226,,0.4509
PGEL,2016-12-02,144.25,147.95,-0.0253,0.0367,,0.6897
SBIN,2016-12-02,254.10,255.65,-0.0061,0.0240,,0.4451
SUZLON,2016-12-02,14.65,14.80,-0.0102,0.0242,,0.4509
TRENT,2016-12-02,177.90,178.70,-0.0045,0.0155,,0.2885
