symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2016-12-14,1047.60,1050.20,-0.0025,0.0092,,0.1700
ADANIPORTS,2016-12-14,283.85,286.00,-0.0075,0.0237,,0.4413
BEL,2016-12-14,1424.85,1473.65,-0.0337,0.0186,,0.3783
BOSCHLTD,2016-12-14,20366.20,20916.60,-0.0267,0.0185,,0.3649
CUMMINSIND,2016-12-14,784.75,779.45,0.0068,0.0177,,0.3286
DLF,2016-12-14,112.45,112.10,0.0031,0.0367,,0.6801
HINDALCO,2016-12-14,176.00,176.95,-0.0054,0.0268,,0.4967
INDHOTEL,2016-12-14,99.15,101.85,-0.0269,0.0255,,0.4891
INDIGO,2016-12-14,817.80,816.25,0.0019,0.0162,,0.2999
LT,2016-12-14,1359.95,1375.70,-0.0115,0.0110,,0.2102
MANAPPURAM,2016-12-14,69.25,70.45,-0.0172,0.0434,,0.8081
MARUTI,2016-12-14,5141.05,5163.15,-0.0043,0.0211,,0.3917
PGEL,2016-12-14,146.65,149.10,-0.0166,0.0342,,0.6381
SBIN,2016-12-14,262.90,266.15,-0.0123,0.0207,,0.3878
SUZLON,2016-12-14,14.40,14.65,-0.0172,0.0203,,0.3840
TRENT,2016-12-14,197.75,202.25,-0.0225,0.0275,,0.5197
