symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-02-10,585842,122616,20.93
ADANIPORTS,EQ,2015-02-10,3921257,1273566,32.48
BEL,EQ,2015-02-10,107419,39463,36.74
BOSCHLTD,EQ,2015-02-10,47486,25796,54.32
CUMMINSIND,EQ,2015-02-10,118791,100301,84.43
DLF,EQ,2015-02-10,12490607,869609,6.96
HINDALCO,EQ,2015-02-10,8706407,3757715,43.16
INDHOTEL,D1,2015-02-10,764,562,73.56
INDHOTEL,EQ,2015-02-10,793022,728046,91.81
LT,EQ,2015-02-10,6981365,3660351,52.43
MANAPPURAM,EQ,2015-02-10,703323,408182,58.04
MANAPPURAM,NG,2015-02-10,140,140,100.00
MARUTI,EQ,2015-02-10,547537,232539,42.47
MARUTI,IL,2015-02-10,30000,30000,100.00
PGEL,EQ,2015-02-10,14270,9236,64.72
SBIN,EQ,2015-02-10,22589681,7194444,31.85
SBIN,N1,2015-02-10,13,13,100.00
SBIN,N3,2015-02-10,63,63,100.00
SBIN,N5,2015-02-10,222,222,100.00
SUZLON,EQ,2015-02-10,48052064,17700286,36.84
TRENT,EQ,2015-02-10,13213,9711,73.50
