symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-05-03,60417,23006,38.08
BEL,EQ,2011-05-03,10005,6812,68.09
BOSCHLTD,EQ,2011-05-03,6570,2716,41.34
CUMMINSIND,EQ,2011-05-03,22146,10880,49.13
DLF,EQ,2011-05-03,5121351,966121,18.86
HINDALCO,EQ,2011-05-03,4197215,2383066,56.78
INDHOTEL,EQ,2011-05-03,374077,208827,55.82
LT,EQ,2011-05-03,2198758,1256222,57.13
MANAPPURAM,EQ,2011-05-03,673821,378921,56.23
MARUTI,EQ,2011-05-03,660811,362778,54.90
SBIN,EQ,2011-05-03,5117195,1983111,38.75
SBIN,N1,2011-05-03,3,3,100.00
SBIN,N2,2011-05-03,117,115,98.29
SBIN,N3,2011-05-03,653,639,97.86
SBIN,N4,2011-05-03,805,805,100.00
SBIN,N5,2011-05-03,2882,2662,92.37
SUZLON,EQ,2011-05-03,16906228,4218129,24.95
TRENT,EQ,2011-05-03,2843,1810,63.67
TRENT,Q1,2011-05-03,7,7,100.00
TRENT,Q2,2011-05-03,11,11,100.00
