symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2026-02-04,5668.50,5661.00,5867.00,5582.50,5740.00,5755.00,5785.33,509746,29490.49,40639,215593,42.29
ADANIPORTS,EQ,2026-02-04,1530.80,1529.90,1572.30,1508.50,1565.20,1567.90,1547.39,6632728,102633.89,137551,3377903,50.93
BEL,EQ,2026-02-04,438.95,436.80,443.40,433.80,439.00,439.20,439.16,12400181,54457.05,136853,5859696,47.25
BOSCHLTD,EQ,2026-02-04,37740.00,37700.00,38620.00,36320.00,36500.00,36710.00,37345.49,33811,12626.88,16789,8272,24.47
CUMMINSIND,EQ,2026-02-04,4165.80,4170.00,4231.00,4041.40,4200.00,4202.30,4173.82,415811,17355.22,40748,159670,38.40
DIXON,EQ,2026-02-04,11031.00,11032.00,11713.00,10926.00,11680.00,11678.00,11519.08,1509099,173834.30,169575,417142,27.64
DLF,EQ,2026-02-04,650.40,652.20,662.55,637.15,658.70,659.85,652.37,2438362,15907.09,35632,974321,39.96
DMART,EQ,2026-02-04,3776.60,3794.00,3849.00,3749.00,3824.00,3824.30,3824.27,269849,10319.77,23396,117557,43.56
ETERNAL,EQ,2026-02-04,279.80,279.75,294.95,273.05,293.50,294.15,290.31,64894681,188398.81,240556,40003491,61.64
HAL,EQ,2026-02-04,4470.40,4410.00,4413.00,4097.60,4213.90,4217.10,4214.49,5290920,222985.34,358612,2480047,46.87
HINDALCO,EQ,2026-02-04,955.30,958.95,970.80,955.45,970.00,964.95,962.82,4388355,42252.06,95960,2669199,60.82
INDHOTEL,EQ,2026-02-04,681.50,684.90,687.60,671.10,686.50,686.15,684.04,878517,6009.43,30829,517878,58.95
INDIGO,EQ,2026-02-04,4946.20,4945.00,4977.60,4897.20,4956.00,4960.70,4948.67,1026215,50783.96,46526,496706,48.40
LENSKART,EQ,2026-02-04,459.30,451.05,460.60,447.00,455.00,452.65,452.77,3142358,14227.55,43746,2345326,74.64
LT,EQ,2026-02-04,4038.80,4029.00,4107.00,4016.90,4080.20,4087.10,4083.65,1403373,57308.83,113811,838870,59.78
MANAPPURAM,EQ,2026-02-04,291.25,290.00,296.80,290.00,294.25,293.65,293.45,2366082,6943.19,26540,620330,26.22
MARUTI,EQ,2026-02-04,14782.00,14800.00,15170.00,14723.00,15009.00,15071.00,15053.01,451065,67898.86,69763,298470,66.17
PAYTM,EQ,2026-02-04,1198.10,1195.00,1215.00,1175.30,1206.00,1206.50,1202.87,2015876,24248.42,54363,854843,42.41
PGEL,EQ,2026-02-04,562.10,561.30,595.50,560.70,591.35,591.35,584.75,4632840,27090.59,59143,869337,18.76
SBIN,EQ,2026-02-04,1064.20,1064.20,1073.90,1056.30,1067.30,1068.20,1068.30,7312276,78117.36,270312,5107562,69.85
SUZLON,EQ,2026-02-04,49.16,49.26,50.00,48.80,49.84,49.77,49.48,55580192,27502.78,93781,19655875,35.36
TRENT,EQ,2026-02-04,3822.80,3834.00,4070.00,3805.00,4021.00,4012.60,3974.99,1925540,76540.03,122371,590986,30.69
