symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2021-12-03,2112.85,2090.30,2130.50,2064.10,2078.35,2078.40,2095.89,54725,1146.97,6450,15708,28.70
ADANIPORTS,EQ,2021-12-03,739.10,739.00,746.50,734.00,736.80,737.45,740.43,5578503,41304.82,80555,968346,17.36
BEL,EQ,2021-12-03,205.90,205.85,209.80,205.60,206.25,206.65,207.63,4160477,8638.42,26535,1540511,37.03
BOSCHLTD,EQ,2021-12-03,16641.20,16682.80,16900.00,16449.50,16452.80,16500.20,16635.31,58734,9770.58,11775,11224,19.11
CUMMINSIND,EQ,2021-12-03,919.55,919.00,941.15,917.10,920.65,921.50,929.26,682024,6337.78,24265,137126,20.11
DIXON,EQ,2021-12-03,5095.65,5125.00,5267.20,5100.10,5176.00,5178.65,5197.44,358752,18645.93,34787,97373,27.14
DLF,EQ,2021-12-03,385.05,385.00,389.75,382.85,385.65,386.20,386.56,4410427,17048.92,51723,1219546,27.65
DMART,EQ,2021-12-03,4782.95,4799.00,4850.00,4775.00,4801.05,4799.05,4814.30,287731,13852.24,38793,133088,46.25
HAL,EQ,2021-12-03,1300.85,1307.00,1328.00,1291.15,1298.00,1296.50,1314.44,545693,7172.79,19552,133220,24.41
HINDALCO,EQ,2021-12-03,432.10,427.80,433.80,424.00,424.90,424.65,428.52,5938378,25447.33,79085,1630848,27.46
INDHOTEL,EQ,2021-12-03,184.20,187.00,196.00,184.30,192.50,192.30,192.05,17321214,33265.62,85796,2494504,14.40
INDIGO,EQ,2021-12-03,1912.05,1913.00,1979.00,1871.00,1872.00,1875.65,1917.15,1109110,21263.27,59147,230559,20.79
LT,EQ,2021-12-03,1789.20,1799.95,1844.80,1796.55,1800.00,1801.25,1819.28,3612772,65726.56,136583,1485294,41.11
MANAPPURAM,EQ,2021-12-03,170.15,172.00,173.95,169.50,171.85,171.90,172.02,3856286,6633.44,28836,923514,23.95
MARUTI,EQ,2021-12-03,7324.95,7305.00,7329.00,7148.75,7200.00,7208.70,7240.20,603798,43716.20,61913,202101,33.47
PAYTM,EQ,2021-12-03,1600.85,1615.00,1698.00,1601.00,1645.00,1648.35,1652.29,1322036,21843.89,98102,453270,34.29
PGEL,EQ,2021-12-03,645.60,646.10,654.80,606.60,615.00,611.85,630.11,144379,909.75,15252,57037,39.51
SBIN,EQ,2021-12-03,477.00,475.75,481.50,470.05,471.95,473.15,475.90,16653993,79256.28,198060,5089665,30.56
SUZLON,EQ,2021-12-03,7.05,7.05,7.10,6.95,7.05,7.00,7.02,17162856,1205.27,33716,9376422,54.63
TRENT,EQ,2021-12-03,1031.35,1036.50,1036.90,1013.80,1021.95,1020.95,1025.26,661928,6786.47,19420,389873,58.90
