symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2021-12-09,2092.75,2104.40,2375.00,2100.15,2325.05,2300.40,2243.02,1034082,23194.68,65905,269314,26.04
ADANIPORTS,EQ,2021-12-09,761.40,766.70,775.80,760.00,769.00,769.75,768.10,4687479,36004.64,68811,1035534,22.09
BEL,EQ,2021-12-09,208.95,206.10,209.35,204.20,208.10,207.75,206.18,4098041,8449.40,30560,1030386,25.14
BOSCHLTD,EQ,2021-12-09,16694.75,16798.90,16799.00,16608.55,16685.00,16682.90,16694.37,13292,2219.02,3873,2713,20.41
CUMMINSIND,EQ,2021-12-09,945.20,947.30,951.15,940.35,947.70,945.15,944.93,506043,4781.77,17007,271102,53.57
DIXON,EQ,2021-12-09,5377.40,5400.00,5429.90,5370.00,5400.00,5389.20,5398.68,173816,9383.77,16320,55566,31.97
DLF,EQ,2021-12-09,397.70,398.00,401.00,392.50,398.55,398.60,396.44,3237488,12834.55,33610,456967,14.11
DMART,EQ,2021-12-09,4814.60,4822.00,4878.40,4777.00,4815.00,4821.20,4818.94,316687,15260.96,34714,107922,34.08
HAL,EQ,2021-12-09,1291.95,1298.45,1307.85,1286.85,1296.00,1292.40,1298.15,580505,7535.84,11598,360439,62.09
HINDALCO,EQ,2021-12-09,457.45,457.45,458.70,452.20,455.25,455.65,455.39,5586232,25439.41,68096,1056774,18.92
INDHOTEL,EQ,2021-12-09,202.05,204.00,205.65,202.00,203.85,203.90,203.78,5462146,11130.56,35880,1417282,25.95
INDIGO,EQ,2021-12-09,1986.80,1997.30,2028.95,1974.00,2018.00,2019.50,2002.87,987230,19772.94,40937,230503,23.35
LT,EQ,2021-12-09,1825.05,1835.00,1884.15,1827.95,1879.95,1879.80,1858.90,3791595,70482.14,106987,2250312,59.35
MANAPPURAM,EQ,2021-12-09,176.75,177.00,178.30,174.40,174.95,174.95,175.98,3312468,5829.16,18323,1908253,57.61
MARUTI,EQ,2021-12-09,7434.90,7469.00,7469.00,7325.00,7405.00,7421.75,7408.75,615037,45566.53,71922,212228,34.51
PAYTM,EQ,2021-12-09,1553.40,1550.00,1644.70,1525.10,1592.90,1593.95,1593.66,2849040,45404.00,200053,556256,19.52
PGEL,EQ,2021-12-09,649.05,653.85,665.00,633.20,640.00,645.05,651.83,103150,672.36,8566,49107,47.61
SBIN,EQ,2021-12-09,491.55,492.30,493.50,486.10,487.80,488.65,489.02,12560970,61425.60,159836,3304118,26.30
SUZLON,EQ,2021-12-09,7.15,7.20,7.50,7.10,7.50,7.50,7.35,102797428,7553.05,47083,49726552,48.37
TRENT,EQ,2021-12-09,1041.00,1050.60,1050.60,1027.60,1040.65,1037.45,1034.82,214644,2221.18,8986,80656,37.58
