symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-04-26,290250,78293,26.97
ADANIPORTS,EQ,2016-04-26,2703783,1144033,42.31
BEL,EQ,2016-04-26,221537,109908,49.61
BOSCHLTD,EQ,2016-04-26,16945,8442,49.82
CUMMINSIND,EQ,2016-04-26,120077,73129,60.90
DLF,EQ,2016-04-26,9015929,1006286,11.16
HINDALCO,EQ,2016-04-26,17484714,5313158,30.39
INDHOTEL,EQ,2016-04-26,252714,164451,65.07
INDIGO,EQ,2016-04-26,542855,144264,26.58
LT,EQ,2016-04-26,1251790,436809,34.89
MANAPPURAM,EQ,2016-04-26,2829342,1731427,61.20
MANAPPURAM,N5,2016-04-26,6,6,100.00
MARUTI,EQ,2016-04-26,2782566,570981,20.52
PGEL,EQ,2016-04-26,19565,2448,12.51
SBIN,EQ,2016-04-26,21809451,4502133,20.64
SBIN,N2,2016-04-26,2,2,100.00
SBIN,N5,2016-04-26,237,237,100.00
SUZLON,EQ,2016-04-26,20657561,8806517,42.63
TRENT,EQ,2016-04-26,15878,7136,44.94
