symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2024-02-21,4984.80,4524.45,0.0969,0.0180,0.0192,0.3668
ADANIPORTS,2024-02-21,1291.00,1300.45,-0.0073,0.0251,0.0251,0.4795
BEL,2024-02-21,188.70,190.65,-0.0103,0.0179,0.0179,0.3420
BOSCHLTD,2024-02-21,28054.50,29147.90,-0.0382,0.0139,0.0141,0.2694
CUMMINSIND,2024-02-21,2607.90,2611.30,-0.0013,0.0168,0.0168,0.3210
DIXON,2024-02-21,6733.90,6706.35,0.0041,0.0216,0.0215,0.4108
DLF,2024-02-21,886.85,863.90,0.0262,0.0194,0.0194,0.3706
DMART,2024-02-21,3835.75,3756.20,0.0210,0.0144,0.0145,0.2770
HAL,2024-02-21,2948.05,2995.35,-0.0159,0.0195,0.0194,0.3706
HINDALCO,2024-02-21,511.80,511.60,0.0004,0.0211,0.0211,0.4031
INDHOTEL,2024-02-21,557.00,548.65,0.0151,0.0177,0.0177,0.3382
INDIGO,2024-02-21,3095.65,3114.90,-0.0062,0.0173,0.0173,0.3305
LT,2024-02-21,3296.40,3356.65,-0.0181,0.0137,0.0137,0.2617
MANAPPURAM,2024-02-21,178.60,184.20,-0.0309,0.0248,0.0248,0.4738
MARUTI,2024-02-21,11465.85,11446.45,0.0017,0.0129,0.0128,0.2445
PAYTM,2024-02-21,395.10,376.30,0.0488,0.0396,0.0397,0.7585
PGEL,2024-02-21,1878.25,1910.50,-0.0170,0.0265,0.0264,0.5044
SBIN,2024-02-21,771.50,760.10,0.0149,0.0153,0.0153,0.2923
SUZLON,2024-02-21,44.75,45.80,-0.0232,0.0350,0.0349,0.6668
TRENT,2024-02-21,3894.75,4025.90,-0.0331,0.0217,0.0218,0.4165
