symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2015-10-06,1115,1145,1087.95,1094.4,1096.2,1106.45,57399,63634739.7,6468,INE117A01022
ADANIPORTS,EQ,2015-10-06,319.85,320.95,313,315.8,315.75,317.85,3585046,1135700208.45,55957,INE742F01042
BEL,EQ,2015-10-06,1210,1226.65,1172.8,1188.55,1186,1183.8,562842,677993605.8,26754,INE263A01016
BOSCHLTD,EQ,2015-10-06,20549.8,20948.85,20455,20708.5,20675,20246.1,42363,875756788.95,14340,INE323A01026
CUMMINSIND,EQ,2015-10-06,1116.7,1116.7,1074.05,1078.45,1080,1104,183604,198797153.9,8113,INE298A01020
DLF,EQ,2015-10-06,134.5,137.7,134.5,135.2,135.4,133.95,7406199,1007176539.65,40246,INE271C01023
HINDALCO,EQ,2015-10-06,74.85,75.65,73.55,75,75,74,5594644,418035871.5,23343,INE038A01020
INDHOTEL,EQ,2015-10-06,88,89,87.35,88.45,88.1,88.25,71214,6292282.15,2169,INE053A01029
LT,EQ,2015-10-06,1563.7,1563.7,1539.5,1554.85,1553.9,1550.65,2430941,3771455695.3,121886,INE018A01030
MANAPPURAM,EQ,2015-10-06,24.2,24.95,23.9,24.65,24.7,24.1,2038996,49412209.55,4929,INE522D01027
MARUTI,EQ,2015-10-06,4449,4449,4338.05,4354,4364.95,4414.05,1159174,5068903581.3,75128,INE585B01010
PGEL,EQ,2015-10-06,185.4,194.9,183.5,187.05,185,182.8,199831,37416513.2,1615,INE457L01011
SBIN,EQ,2015-10-06,242.7,242.8,237.7,240.1,239.95,240,10087077,2422565710.8,73164,INE062A01020
SUZLON,EQ,2015-10-06,22.15,22.7,22.05,22.25,22.3,21.7,31857829,711798628.95,29330,INE040H01021
TRENT,EQ,2015-10-06,1317.15,1323.65,1316.95,1317.05,1317,1318,5263,6933141.7,213,INE849A01012
