symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-09-16,3180.10,3297.30,-0.0362,0.0213,0.0214,0.4088
ADANIPORTS,2022-09-16,938.20,968.55,-0.0318,0.0229,0.0230,0.4394
BEL,2022-09-16,111.00,111.10,-0.0009,0.0219,0.0218,0.4165
BOSCHLTD,2022-09-16,16934.00,17341.90,-0.0238,0.0197,0.0198,0.3783
CUMMINSIND,2022-09-16,1191.40,1248.30,-0.0467,0.0184,0.0187,0.3573
DIXON,2022-09-16,4446.75,4584.35,-0.0305,0.0255,0.0255,0.4872
DLF,2022-09-16,389.10,410.60,-0.0538,0.0261,0.0263,0.5025
DMART,2022-09-16,4327.15,4525.90,-0.0449,0.0207,0.0209,0.3993
HAL,2022-09-16,2483.40,2544.10,-0.0241,0.0226,0.0226,0.4318
HINDALCO,2022-09-16,412.55,424.40,-0.0283,0.0268,0.0268,0.5120
INDHOTEL,2022-09-16,322.00,333.90,-0.0363,0.0247,0.0247,0.4719
INDIGO,2022-09-16,1836.05,1902.10,-0.0353,0.0244,0.0244,0.4662
LT,2022-09-16,1920.00,1957.50,-0.0193,0.0171,0.0171,0.3267
MANAPPURAM,2022-09-16,99.15,102.65,-0.0347,0.0264,0.0264,0.5044
MARUTI,2022-09-16,9190.05,9211.85,-0.0024,0.0187,0.0186,0.3554
PAYTM,2022-09-16,718.50,729.75,-0.0155,0.0289,0.0288,0.5502
PGEL,2022-09-16,1028.10,980.20,0.0477,0.0355,0.0356,0.6801
SBIN,2022-09-16,561.80,572.15,-0.0183,0.0190,0.0190,0.3630
SUZLON,2022-09-16,9.05,9.15,-0.0110,0.0390,0.0390,0.7451
TRENT,2022-09-16,1432.70,1435.20,-0.0017,0.0232,0.0232,0.4432
