symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-09-01,3403.80,3262.80,0.0423,0.0215,0.0216,0.4127
ADANIPORTS,2022-09-01,837.80,842.15,-0.0052,0.0231,0.0231,0.4413
BEL,2022-09-01,319.80,306.50,0.0425,0.0221,0.0223,0.4260
BOSCHLTD,2022-09-01,17662.75,17539.80,0.0070,0.0202,0.0202,0.3859
CUMMINSIND,2022-09-01,1222.55,1192.60,0.0248,0.0187,0.0188,0.3592
DIXON,2022-09-01,4071.85,4103.55,-0.0078,0.0258,0.0257,0.4910
DLF,2022-09-01,398.30,390.00,0.0211,0.0266,0.0266,0.5082
DMART,2022-09-01,4565.95,4531.35,0.0076,0.0211,0.0211,0.4031
HAL,2022-09-01,2302.65,2295.15,0.0033,0.0225,0.0224,0.4280
HINDALCO,2022-09-01,421.95,439.00,-0.0396,0.0270,0.0271,0.5177
INDHOTEL,2022-09-01,294.70,285.45,0.0319,0.0248,0.0249,0.4757
INDIGO,2022-09-01,2038.35,2016.80,0.0106,0.0249,0.0249,0.4757
LT,2022-09-01,1912.90,1922.45,-0.0050,0.0174,0.0173,0.3305
MANAPPURAM,2022-09-01,103.15,105.80,-0.0254,0.0270,0.0270,0.5158
MARUTI,2022-09-01,9024.65,9082.50,-0.0064,0.0190,0.0190,0.3630
PAYTM,2022-09-01,732.35,717.85,0.0200,0.0295,0.0295,0.5636
PGEL,2022-09-01,892.50,900.60,-0.0090,0.0361,0.0360,0.6878
SBIN,2022-09-01,533.30,531.25,0.0039,0.0193,0.0193,0.3687
SUZLON,2022-09-01,8.80,8.20,0.0706,0.0371,0.0373,0.7126
TRENT,2022-09-01,1414.00,1407.30,0.0047,0.0235,0.0235,0.4490
