symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-09-19,3157.80,3180.10,-0.0070,0.0214,0.0214,0.4088
ADANIPORTS,2022-09-19,959.60,938.20,0.0226,0.0230,0.0230,0.4394
BEL,2022-09-19,110.50,111.00,-0.0045,0.0218,0.0218,0.4165
BOSCHLTD,2022-09-19,16856.55,16934.00,-0.0046,0.0198,0.0197,0.3764
CUMMINSIND,2022-09-19,1202.05,1191.40,0.0089,0.0187,0.0186,0.3554
DIXON,2022-09-19,4401.30,4446.75,-0.0103,0.0255,0.0255,0.4872
DLF,2022-09-19,385.20,389.10,-0.0101,0.0263,0.0262,0.5006
DMART,2022-09-19,4348.05,4327.15,0.0048,0.0209,0.0208,0.3974
HAL,2022-09-19,2481.10,2483.40,-0.0009,0.0226,0.0225,0.4299
HINDALCO,2022-09-19,412.15,412.55,-0.0010,0.0268,0.0268,0.5120
INDHOTEL,2022-09-19,319.75,322.00,-0.0070,0.0247,0.0247,0.4719
INDIGO,2022-09-19,1838.65,1836.05,0.0014,0.0244,0.0244,0.4662
LT,2022-09-19,1910.70,1920.00,-0.0049,0.0171,0.0170,0.3248
MANAPPURAM,2022-09-19,98.60,99.15,-0.0056,0.0264,0.0264,0.5044
MARUTI,2022-09-19,9280.90,9190.05,0.0098,0.0186,0.0186,0.3554
PAYTM,2022-09-19,706.95,718.50,-0.0162,0.0288,0.0288,0.5502
PGEL,2022-09-19,1035.85,1028.10,0.0075,0.0356,0.0355,0.6782
SBIN,2022-09-19,572.25,561.80,0.0184,0.0190,0.0190,0.3630
SUZLON,2022-09-19,8.85,9.05,-0.0223,0.0390,0.0389,0.7432
TRENT,2022-09-19,1421.80,1432.70,-0.0076,0.0232,0.0231,0.4413
