symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2020-03-27,915.15,915.15,835,852.5,850.95,861.3,34666,29832377.4,3979,INE117A01022
ADANIPORTS,EQ,2020-03-27,259,259.6,244,251.3,251.35,248.2,4871655,1227618559,52370,INE742F01042
BEL,EQ,2020-03-27,74,76.75,68.75,73.15,72.6,67.35,15742956,1139235636.3,67381,INE263A01024
BOSCHLTD,EQ,2020-03-27,10853.4,11346.75,9800,9931.5,10024.95,9866.75,56943,600513236.05,16192,INE323A01026
CUMMINSIND,EQ,2020-03-27,390,395,348.2,357.6,354,379.3,668074,244713785.3,23884,INE298A01020
DIXON,EQ,2020-03-27,3480,3499,3337.05,3391.35,3390,3331.85,31874,108877050.55,12016,INE935N01012
DLF,EQ,2020-03-27,142,158.85,136.8,138.75,139,138.15,14470204,2085566159.55,138177,INE271C01023
HAL,EQ,2020-03-27,505,595,500.1,525.15,522.2,497.25,130558,73338212.05,8302,INE066F01012
HINDALCO,EQ,2020-03-27,97.5,99.3,90.3,91.55,91.45,94.55,9159047,859720533.1,62856,INE038A01020
INDHOTEL,EQ,2020-03-27,79,81.25,74.1,75.9,75.5,78.25,1146598,87716985.95,26470,INE053A01029
INDIGO,EQ,2020-03-27,1012,1068.1,1005.2,1027.3,1013.4,1008.9,1883975,1953703995.3,73741,INE646L01027
LT,EQ,2020-03-27,867.9,890,812,837.05,841,838,6573602,5558692747.3,202101,INE018A01030
MANAPPURAM,EQ,2020-03-27,109,117.4,104.25,106.8,107.7,102.1,19246986,2131497688.15,118274,INE522D01027
MARUTI,EQ,2020-03-27,5100,5136.5,4555,4646.1,4655,4878,1339446,6367269207.6,173761,INE585B01010
PGEL,EQ,2020-03-27,27.35,27.35,27.35,27.35,27.35,28.75,19199,525092.65,105,INE457L01011
SBIN,EQ,2020-03-27,202,211.9,195,195.95,195.15,192.75,114746995,23187440587.15,777296,INE062A01020
SUZLON,EQ,2020-03-27,1.85,1.85,1.8,1.85,1.85,1.8,4100389,7577935.95,2141,INE040H01021
TRENT,EQ,2020-03-27,513.95,530,471.65,483.3,475,495.75,557690,277550926.5,25563,INE849A01020
