symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2020-03-31,910,949,866.75,935.4,934.3,881.4,141102,125413389.3,3370,INE117A01022
ADANIPORTS,EQ,2020-03-31,255,259.6,247.05,251.3,250.45,251.65,6401288,1620363751.5,55793,INE742F01042
BEL,EQ,2020-03-31,74.95,75.8,72.6,74.45,73.95,72.6,7161517,532069913.3,45750,INE263A01024
BOSCHLTD,EQ,2020-03-31,9301.2,9500,9012.5,9395.55,9400,9283.65,24603,229135301.5,10006,INE323A01026
CUMMINSIND,EQ,2020-03-31,340,347.95,322.75,326.7,328.75,331.6,1344531,446552947.7,40550,INE298A01020
DIXON,EQ,2020-03-31,3282,3696,3282,3579.85,3563.5,3188,110624,390049724.15,21629,INE935N01012
DLF,EQ,2020-03-31,137,138.9,130.35,137.45,136.8,130.75,8327716,1123372222.5,73222,INE271C01023
HAL,EQ,2020-03-31,514,527.75,514,520.3,520.45,512.55,11911,6188715.15,1404,INE066F01012
HINDALCO,EQ,2020-03-31,91.95,97.25,91,95.7,94.9,88.8,15558731,1471313090.55,84437,INE038A01020
INDHOTEL,EQ,2020-03-31,77,77,73.3,75,75.05,75.2,1441863,107898694.15,42296,INE053A01029
INDIGO,EQ,2020-03-31,1035,1078.4,1017,1066.15,1070,1016.7,945112,997604684.7,40549,INE646L01027
LT,EQ,2020-03-31,820,823,791.2,808.5,810.1,798.65,8045539,6491572373,160157,INE018A01030
MANAPPURAM,EQ,2020-03-31,99,100.45,93.4,94.75,95.3,95,10027709,959600695.5,51774,INE522D01027
MARUTI,EQ,2020-03-31,4450,4468.05,4210,4288.3,4288.3,4328.45,2140288,9179135849.65,200296,INE585B01010
PGEL,EQ,2020-03-31,24.7,27.3,24.7,27,27.3,26,95562,2529962.25,553,INE457L01011
SBIN,EQ,2020-03-31,192,198.5,188.05,196.85,196,186.9,59543906,11502375489.05,402063,INE062A01020
SUZLON,EQ,2020-03-31,1.95,1.95,1.95,1.95,1.95,1.9,2097722,4090557.9,757,INE040H01021
TRENT,EQ,2020-03-31,474.9,495,457,484.35,482.9,453.35,774405,372222451,33333,INE849A01020
