symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2022-04-06,2219,2243.95,2173.85,2209.45,2208.35,2207.55,202906,447793446.75,20258,INE117A01022
ADANIPORTS,EQ,2022-04-06,852.95,862.65,840,849.85,850,848.05,8785541,7495558236.8,129846,INE742F01042
BEL,EQ,2022-04-06,218,221,217.2,220,219.4,218.6,9255218,2032905668.85,51047,INE263A01024
BOSCHLTD,EQ,2022-04-06,14894.7,15050,14787.45,14999.85,15027.6,14894.7,24737,370433445.9,4665,INE323A01026
CUMMINSIND,EQ,2022-04-06,1125.5,1132.6,1114.55,1119.25,1115,1126.85,528618,592351897.55,29517,INE298A01020
DIXON,EQ,2022-04-06,4631,4658.1,4566.75,4592.35,4595,4638.7,324809,1497769762.8,37438,INE935N01020
DLF,EQ,2022-04-06,391,403.4,390.25,398.05,397.7,394.2,8671174,3451494354.15,60007,INE271C01023
DMART,EQ,2022-04-06,4090,4139.8,4085.6,4101.9,4104,4109.7,218183,895370331,31766,INE192R01011
HAL,EQ,2022-04-06,1545,1574.5,1527.8,1547.8,1552.75,1552.75,858037,1328608847.1,30411,INE066F01012
HINDALCO,EQ,2022-04-06,582.95,589.45,576.05,581.25,581,586.85,9648592,5615208295.1,129010,INE038A01020
INDHOTEL,EQ,2022-04-06,235,254,235,251.05,252.75,235.6,26772928,6668058639.2,155390,INE053A01029
INDIGO,EQ,2022-04-06,1987.7,2004,1972,1979.25,1977.35,1986.4,392851,780674350.05,18772,INE646L01027
LT,EQ,2022-04-06,1833,1858,1827.7,1852.8,1851,1836.05,2245496,4152897924.3,90034,INE018A01030
MANAPPURAM,EQ,2022-04-06,122.8,124.3,121.05,122.8,122.9,123,4720792,580676169.65,24489,INE522D01027
MARUTI,EQ,2022-04-06,7739,7849,7675,7744.2,7740,7761.85,393628,3052795449.45,49080,INE585B01010
PAYTM,EQ,2022-04-06,602.95,648.9,595.1,637.2,640,609.05,17324330,10949785013.15,352288,INE982J01020
PGEL,EQ,2022-04-06,774.4,783.15,753.2,764.15,761,774.4,25261,19445438.5,2524,INE457L01011
SBIN,EQ,2022-04-06,507,515.2,506,513.95,512.75,509.4,13738275,7016507642,156632,INE062A01020
SUZLON,EQ,2022-04-06,10.85,10.85,10.85,10.85,10.85,10.35,5534021,60044127.85,6242,INE040H01021
TRENT,EQ,2022-04-06,1323.55,1336.8,1301.25,1328.3,1327.15,1319.2,907711,1201912374.6,52743,INE849A01020
