symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2011-04-18,824.15,818.70,0.0066,0.0168,,0.3133
BEL,2011-04-18,1826.65,1840.50,-0.0076,0.0131,,0.2445
BOSCHLTD,2011-04-18,6308.60,6362.00,-0.0084,0.0130,,0.2445
CUMMINSIND,2011-04-18,677.05,680.80,-0.0055,0.0147,,0.2732
DLF,2011-04-18,233.55,244.85,-0.0472,0.0243,,0.5006
HINDALCO,2011-04-18,203.65,210.20,-0.0317,0.0193,,0.3878
INDHOTEL,2011-04-18,86.75,88.15,-0.0160,0.0228,,0.4299
LT,2011-04-18,1678.15,1727.65,-0.0291,0.0180,,0.3592
MANAPPURAM,2011-04-18,127.00,129.55,-0.0199,0.0260,,0.4910
MARUTI,2011-04-18,1262.35,1257.20,0.0041,0.0205,,0.3802
SBIN,2011-04-18,2751.55,2808.15,-0.0204,0.0164,,0.3191
SUZLON,2011-04-18,53.80,54.15,-0.0065,0.0321,,0.5961
TRENT,2011-04-18,940.20,947.45,-0.0077,0.0160,,0.2980
