symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2023-04-18,3229.00,3240.00,3259.85,3202.90,3209.00,3207.70,3222.16,277893,8954.17,23712,171161,61.59
ADANIPORTS,EQ,2023-04-18,664.70,668.00,671.40,651.05,657.00,658.55,661.46,2964854,19611.28,48428,519734,17.53
BEL,EQ,2023-04-18,101.40,101.40,103.85,101.20,102.95,102.95,102.81,19758227,20313.82,62532,11624559,58.83
BOSCHLTD,EQ,2023-04-18,18885.20,18885.20,19051.95,18760.00,18813.00,18814.25,18873.40,13612,2569.05,4853,6631,48.71
CUMMINSIND,EQ,2023-04-18,1498.65,1501.00,1506.45,1481.00,1493.00,1490.00,1487.76,1235433,18380.24,31212,920379,74.50
DIXON,EQ,2023-04-18,2957.85,2965.95,3050.00,2944.25,2976.10,2976.90,2994.16,296250,8870.20,27252,70784,23.89
DLF,EQ,2023-04-18,415.35,416.70,427.00,415.80,422.00,423.85,423.13,9367931,39638.37,83421,3285371,35.07
DMART,EQ,2023-04-18,3497.10,3501.95,3565.00,3461.00,3501.00,3506.80,3504.16,304634,10674.87,38861,110606,36.31
HAL,EQ,2023-04-18,2831.45,2843.50,2854.95,2810.00,2824.20,2829.15,2832.80,519716,14722.53,32541,179817,34.60
HINDALCO,EQ,2023-04-18,428.70,430.00,433.00,427.90,430.70,431.55,430.90,4866068,20967.82,43769,2763462,56.79
INDHOTEL,EQ,2023-04-18,332.40,334.00,334.40,326.50,330.10,330.40,330.02,2741843,9048.62,40813,1430837,52.19
INDIGO,EQ,2023-04-18,1937.00,1947.00,1970.00,1936.35,1964.10,1960.00,1957.19,566126,11080.14,42028,212558,37.55
LT,EQ,2023-04-18,2214.00,2220.00,2230.00,2188.00,2222.00,2216.60,2208.18,2848601,62902.19,159574,2033457,71.38
MANAPPURAM,EQ,2023-04-18,127.75,128.45,130.95,126.85,130.95,130.50,129.50,4341123,5621.67,30487,1418044,32.67
MARUTI,EQ,2023-04-18,8674.65,8692.95,8748.80,8690.00,8745.00,8732.65,8726.58,276111,24095.03,42864,164710,59.65
PAYTM,EQ,2023-04-18,645.25,645.50,653.70,641.30,643.40,645.00,648.44,931189,6038.24,19664,269755,28.97
PGEL,EQ,2023-04-18,1445.05,1449.95,1466.00,1426.70,1441.40,1443.00,1445.94,27184,393.07,4022,11361,41.79
SBIN,EQ,2023-04-18,544.00,545.35,548.50,540.50,545.25,545.85,545.32,22283456,121516.54,218269,5857265,26.29
SUZLON,EQ,2023-04-18,8.15,8.15,8.20,8.00,8.05,8.05,8.09,39250925,3173.63,14922,16357328,41.67
TRENT,EQ,2023-04-18,1363.30,1363.30,1373.40,1353.00,1355.50,1361.10,1366.44,502824,6870.77,16340,340165,67.65
