symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2023-04-21,3184.30,3198.00,3212.55,3141.15,3159.85,3153.30,3159.00,267054,8436.24,32040,134050,50.20
ADANIPORTS,EQ,2023-04-21,666.10,668.00,670.60,658.65,661.00,661.60,663.01,1982614,13144.95,37088,332113,16.75
BEL,EQ,2023-04-21,102.85,102.70,103.50,102.20,102.70,102.80,102.82,5625649,5784.50,30647,2967228,52.74
BOSCHLTD,EQ,2023-04-21,18740.55,18834.95,18849.90,18674.00,18750.00,18766.95,18755.08,9208,1726.97,3733,5037,54.70
CUMMINSIND,EQ,2023-04-21,1559.90,1560.00,1565.50,1539.50,1546.00,1544.50,1547.79,355147,5496.91,22513,151957,42.79
DIXON,EQ,2023-04-21,2987.55,2990.00,3004.80,2920.00,2928.00,2930.40,2952.30,191383,5650.20,16875,66823,34.92
DLF,EQ,2023-04-21,414.45,414.30,414.30,402.00,405.60,406.05,406.31,5194549,21105.77,55266,1944477,37.43
DMART,EQ,2023-04-21,3482.20,3482.10,3482.20,3440.00,3459.90,3455.90,3454.13,191220,6604.99,23943,117312,61.35
HAL,EQ,2023-04-21,2776.15,2770.00,2797.00,2740.50,2784.00,2781.95,2771.86,602319,16695.43,31376,225774,37.48
HINDALCO,EQ,2023-04-21,429.85,430.00,430.85,419.00,422.60,422.35,422.28,5139533,21702.97,83610,2402055,46.74
INDHOTEL,EQ,2023-04-21,335.10,337.00,338.60,333.15,336.20,336.75,336.71,3418976,11512.10,48461,1321598,38.65
INDIGO,EQ,2023-04-21,1990.35,1999.00,1999.95,1971.15,1988.85,1987.65,1982.39,201671,3997.91,17331,57022,28.27
LT,EQ,2023-04-21,2232.75,2240.15,2243.00,2202.00,2214.90,2215.20,2214.16,1009316,22347.92,56949,624479,61.87
MANAPPURAM,EQ,2023-04-21,128.85,128.25,129.20,125.65,126.40,126.30,126.83,2869095,3638.94,17371,769238,26.81
MARUTI,EQ,2023-04-21,8714.65,8679.40,8704.00,8550.00,8566.05,8558.45,8599.82,424157,36476.72,42775,292617,68.99
PAYTM,EQ,2023-04-21,656.85,656.85,661.05,646.85,653.50,655.05,653.31,1989168,12995.38,33671,682490,34.31
PGEL,EQ,2023-04-21,1399.75,1396.85,1426.00,1373.30,1399.00,1405.05,1404.14,31454,441.66,4625,13947,44.34
SBIN,EQ,2023-04-21,544.80,545.00,546.40,539.70,542.30,543.15,542.35,22599418,122567.96,188920,5038165,22.29
SUZLON,EQ,2023-04-21,7.95,8.00,8.05,7.95,8.00,7.95,7.98,12324483,982.94,11585,5803892,47.09
TRENT,EQ,2023-04-21,1393.70,1401.00,1405.80,1372.00,1385.30,1383.35,1388.91,600063,8334.31,34382,156865,26.14
