symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2023-11-06,4203.70,4167.40,0.0087,0.0183,0.0183,0.3496
ADANIPORTS,2023-11-06,802.50,795.40,0.0089,0.0251,0.0250,0.4776
BEL,2023-11-06,137.65,135.95,0.0124,0.0182,0.0182,0.3477
BOSCHLTD,2023-11-06,19564.90,19519.75,0.0023,0.0137,0.0136,0.2598
CUMMINSIND,2023-11-06,1724.70,1712.05,0.0074,0.0157,0.0157,0.2999
DIXON,2023-11-06,5265.85,5274.15,-0.0016,0.0228,0.0227,0.4337
DLF,2023-11-06,592.00,595.55,-0.0060,0.0198,0.0198,0.3783
DMART,2023-11-06,3649.55,3649.45,0.0000,0.0158,0.0158,0.3019
HAL,2023-11-06,1934.65,1901.75,0.0172,0.0188,0.0188,0.3592
HINDALCO,2023-11-06,481.80,475.10,0.0140,0.0204,0.0203,0.3878
INDHOTEL,2023-11-06,395.35,392.85,0.0063,0.0186,0.0186,0.3554
INDIGO,2023-11-06,2559.30,2509.20,0.0198,0.0182,0.0182,0.3477
LT,2023-11-06,2975.45,2910.95,0.0219,0.0134,0.0134,0.2560
MANAPPURAM,2023-11-06,142.80,140.05,0.0194,0.0243,0.0243,0.4643
MARUTI,2023-11-06,10284.80,10276.25,0.0008,0.0133,0.0133,0.2541
PAYTM,2023-11-06,880.65,904.05,-0.0262,0.0273,0.0273,0.5216
PGEL,2023-11-06,1997.85,1990.60,0.0036,0.0273,0.0273,0.5216
SBIN,2023-11-06,574.35,578.15,-0.0066,0.0147,0.0147,0.2808
SUZLON,2023-11-06,36.11,34.29,0.0517,0.0378,0.0378,0.7222
TRENT,2023-11-06,2233.20,2196.45,0.0166,0.0179,0.0179,0.3420
