symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-07-20,1134.95,1157.60,-0.0198,0.0157,,0.3057
ADANIPORTS,2018-07-20,370.05,369.60,0.0012,0.0145,,0.2694
BEL,2018-07-20,103.65,97.90,0.0571,0.0308,,0.6305
BOSCHLTD,2018-07-20,17592.90,17701.70,-0.0062,0.0140,,0.2617
CUMMINSIND,2018-07-20,632.30,637.80,-0.0087,0.0146,,0.2732
DIXON,2018-07-20,2804.90,2827.15,-0.0079,0.0163,,0.3038
DLF,2018-07-20,170.40,169.85,0.0032,0.0245,,0.4547
DMART,2018-07-20,1521.50,1522.00,-0.0003,0.0166,,0.3076
HAL,2018-07-20,785.05,793.45,-0.0106,0.0141,,0.2656
HINDALCO,2018-07-20,195.65,197.60,-0.0099,0.0282,,0.5235
INDHOTEL,2018-07-20,128.00,129.15,-0.0089,0.0159,,0.2980
INDIGO,2018-07-20,1063.65,1068.75,-0.0048,0.0231,,0.4280
LT,2018-07-20,1270.35,1258.10,0.0097,0.0136,,0.2560
MANAPPURAM,2018-07-20,100.65,100.10,0.0055,0.0187,,0.3477
MARUTI,2018-07-20,9398.95,9389.10,0.0010,0.0107,,0.1987
PGEL,2018-07-20,172.00,176.00,-0.0230,0.0426,,0.7967
SBIN,2018-07-20,261.50,260.20,0.0050,0.0156,,0.2904
SUZLON,2018-07-20,7.10,7.00,0.0142,0.0228,,0.4280
TRENT,2018-07-20,325.65,328.70,-0.0093,0.0204,,0.3802
