symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-07-09,1201.15,1174.25,0.0226,0.0148,,0.2942
ADANIPORTS,2018-07-09,366.95,365.75,0.0033,0.0146,,0.2713
BEL,2018-07-09,107.75,110.80,-0.0279,0.0299,,0.5693
BOSCHLTD,2018-07-09,18038.60,17769.90,0.0150,0.0156,,0.2980
CUMMINSIND,2018-07-09,655.05,660.30,-0.0080,0.0123,,0.2312
DIXON,2018-07-09,2919.55,2887.60,0.0110,0.0141,,0.2656
DLF,2018-07-09,187.30,186.65,0.0035,0.0197,,0.3649
DMART,2018-07-09,1563.85,1568.25,-0.0028,0.0191,,0.3534
HAL,2018-07-09,822.55,828.75,-0.0075,0.0140,,0.2617
HINDALCO,2018-07-09,222.05,220.45,0.0072,0.0206,,0.3840
INDHOTEL,2018-07-09,127.45,127.15,0.0024,0.0181,,0.3362
INDIGO,2018-07-09,1083.95,1075.45,0.0079,0.0239,,0.4451
LT,2018-07-09,1288.00,1266.30,0.0170,0.0135,,0.2617
MANAPPURAM,2018-07-09,103.15,100.85,0.0225,0.0185,,0.3592
MARUTI,2018-07-09,9374.90,9317.50,0.0061,0.0118,,0.2197
PGEL,2018-07-09,186.15,186.80,-0.0035,0.0327,,0.6056
SBIN,2018-07-09,261.55,257.20,0.0168,0.0144,,0.2789
SUZLON,2018-07-09,7.50,7.50,0.0000,0.0234,,0.4337
TRENT,2018-07-09,320.85,310.10,0.0341,0.0150,,0.3210
