symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-05-24,76994,23589,30.64
ADANIPORTS,EQ,2019-05-24,9272570,3328325,35.89
BEL,EQ,2019-05-24,36197682,12164731,33.61
BOSCHLTD,EQ,2019-05-24,15106,9065,60.01
CUMMINSIND,EQ,2019-05-24,1023069,511611,50.01
DIXON,EQ,2019-05-24,7745,3674,47.44
DLF,EQ,2019-05-24,22407285,6211530,27.72
DMART,EQ,2019-05-24,739300,309801,41.90
HAL,EQ,2019-05-24,60016,42167,70.26
HINDALCO,EQ,2019-05-24,6326402,1630148,25.77
INDHOTEL,EQ,2019-05-24,914379,671304,73.42
INDIGO,EQ,2019-05-24,3191660,430861,13.50
LT,EQ,2019-05-24,5626500,2785199,49.50
MANAPPURAM,EQ,2019-05-24,9418256,2983068,31.67
MARUTI,EQ,2019-05-24,1002742,445518,44.43
PGEL,EQ,2019-05-24,69715,40700,58.38
SBIN,EQ,2019-05-24,35703403,8522715,23.87
SBIN,N2,2019-05-24,6,6,100.00
SBIN,N5,2019-05-24,507,466,91.91
SBIN,N6,2019-05-24,31,27,87.10
SUZLON,EQ,2019-05-24,50964615,10839461,21.27
TRENT,EQ,2019-05-24,119863,77885,64.98
