symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2019-05-21,104736,77823,74.30
ADANIPORTS,EQ,2019-05-21,9115899,2453039,26.91
BEL,EQ,2019-05-21,8370427,2824247,33.74
BOSCHLTD,EQ,2019-05-21,56544,21084,37.29
CUMMINSIND,EQ,2019-05-21,260421,131466,50.48
DIXON,EQ,2019-05-21,4300,2441,56.77
DLF,EQ,2019-05-21,12077133,3909705,32.37
DMART,EQ,2019-05-21,541912,231120,42.65
HAL,EQ,2019-05-21,8244,4493,54.50
HINDALCO,EQ,2019-05-21,5194195,1551275,29.87
INDHOTEL,EQ,2019-05-21,579671,402454,69.43
INDIGO,EQ,2019-05-21,2622583,495702,18.90
LT,EQ,2019-05-21,2961180,1745939,58.96
MANAPPURAM,EQ,2019-05-21,4655346,1558615,33.48
MARUTI,EQ,2019-05-21,973836,355326,36.49
PGEL,EQ,2019-05-21,81606,43349,53.12
SBIN,EQ,2019-05-21,33457162,10993776,32.86
SBIN,N2,2019-05-21,65,64,98.46
SBIN,N5,2019-05-21,523,510,97.51
SBIN,N6,2019-05-21,2,2,100.00
SUZLON,EQ,2019-05-21,60889892,15066607,24.74
TRENT,EQ,2019-05-21,934207,886508,94.89
