symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2025-07-10,5898.00,5929.00,5826.50,5893.50,5881.00,5898.00,189571,1114461096.00,23922,INE117A01022
ADANIPORTS,EQ,2025-07-10,1444.00,1450.20,1437.20,1443.10,1442.60,1443.00,1035509,1494068081.90,40919,INE742F01042
DMART,EQ,2025-07-10,4190.90,4212.10,4150.10,4169.00,4157.00,4190.90,294423,1230741853.80,28327,INE192R01011
BEL,EQ,2025-07-10,418.45,419.50,410.50,413.50,413.35,417.65,17914452,7425905507.95,186003,INE263A01024
BOSCHLTD,EQ,2025-07-10,35725.00,36300.00,35620.00,36195.00,36280.00,35800.00,40853,1469869625.00,14649,INE323A01026
CUMMINSIND,EQ,2025-07-10,3545.00,3545.00,3503.20,3518.90,3521.60,3523.90,364230,1282453204.60,29239,INE298A01020
DIXON,EQ,2025-07-10,15710.00,15899.00,15636.00,15849.00,15809.00,15710.00,340971,5381771759.00,54055,INE935N01020
DLF,EQ,2025-07-10,834.00,837.35,825.55,831.55,831.90,829.65,2347785,1953393980.60,45181,INE271C01023
ETERNAL,EQ,2025-07-10,265.10,267.25,262.25,262.85,262.35,264.55,17136740,4529422663.25,100241,INE758T01015
HINDALCO,EQ,2025-07-10,675.00,679.50,672.55,675.05,675.85,673.95,3641238,2458783090.15,56509,INE038A01020
HAL,EQ,2025-07-10,5007.40,5034.00,4890.20,4915.60,4912.00,5007.40,1330883,6586461896.90,99934,INE066F01020
INDIGO,EQ,2025-07-10,5925.00,5936.00,5831.50,5840.00,5841.50,5852.00,716153,4202890345.50,59320,INE646L01027
LT,EQ,2025-07-10,3575.00,3589.90,3569.00,3574.70,3573.80,3579.70,1063910,3807300848.50,59582,INE018A01030
MANAPPURAM,EQ,2025-07-10,263.70,266.60,262.80,265.50,265.00,261.50,3112139,824328217.65,31404,INE522D01027
MARUTI,EQ,2025-07-10,12500.00,12670.00,12401.00,12650.00,12644.00,12470.00,277325,3493839715.00,44249,INE585B01010
PAYTM,EQ,2025-07-10,907.95,944.40,907.95,940.55,944.05,907.70,6509036,6080323267.85,121823,INE982J01020
PGEL,EQ,2025-07-10,790.00,794.25,771.30,773.35,774.00,788.75,1912597,1493116596.60,47410,INE457L01029
SBIN,EQ,2025-07-10,811.30,815.50,806.90,808.00,807.55,810.95,12178137,9870766879.95,171580,INE062A01020
SUZLON,EQ,2025-07-10,66.00,66.54,65.51,65.97,65.94,65.94,31012486,2046821770.23,85256,INE040H01021
INDHOTEL,EQ,2025-07-10,750.15,750.95,739.65,743.35,742.90,750.15,1841758,1368122063.50,81245,INE053A01029
TRENT,EQ,2025-07-10,5430.00,5445.00,5387.00,5431.00,5419.00,5408.00,947485,5133562710.00,63912,INE849A01020
