symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-02-18,127695,47918,37.53
BEL,EQ,2010-02-18,93021,39488,42.45
BOSCHLTD,EQ,2010-02-18,1163,942,81.00
CUMMINSIND,EQ,2010-02-18,87545,34406,39.30
DLF,EQ,2010-02-18,9283508,1403183,15.11
HINDALCO,EQ,2010-02-18,19301034,8752977,45.35
INDHOTEL,EQ,2010-02-18,980058,619216,63.18
INDHOTEL,N4,2010-02-18,120,120,100.00
LT,EQ,2010-02-18,692086,333117,48.13
MARUTI,EQ,2010-02-18,323684,133788,41.33
SBIN,EQ,2010-02-18,1310323,479603,36.60
SUZLON,EQ,2010-02-18,27791440,9063514,32.61
TRENT,EQ,2010-02-18,3245,1880,57.94
