symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-02-03,251690,67264,26.72
BEL,EQ,2010-02-03,408196,170472,41.76
BOSCHLTD,EQ,2010-02-03,2331,1360,58.34
CUMMINSIND,EQ,2010-02-03,103941,52540,50.55
DLF,EQ,2010-02-03,6126600,1012686,16.53
HINDALCO,EQ,2010-02-03,8298172,1896814,22.86
INDHOTEL,EQ,2010-02-03,653174,246990,37.81
INDHOTEL,N4,2010-02-03,290,30,10.34
LT,EQ,2010-02-03,2680499,1183747,44.16
MARUTI,EQ,2010-02-03,594119,141808,23.87
SBIN,EQ,2010-02-03,3045071,1623734,53.32
SUZLON,EQ,2010-02-03,16385269,2761800,16.86
TRENT,EQ,2010-02-03,2388,1678,70.27
TRENT,N1,2010-02-03,4,4,100.00
