symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-07-10,8591.00,8624.95,8624.95,8381.60,8544.90,8542.85,8513.44,178905,15230.97,38745,67401,37.67
ADANIPORTS,EQ,2024-07-10,1478.00,1492.00,1494.45,1460.00,1487.80,1487.80,1481.57,2082079,30847.50,84527,537467,25.81
BEL,EQ,2024-07-10,334.80,340.00,340.50,324.15,334.00,333.85,333.25,46779965,155892.57,392471,17283435,36.95
BOSCHLTD,EQ,2024-07-10,35612.45,35649.95,35675.00,34867.50,35360.00,35389.95,35247.75,30144,10625.08,12434,14207,47.13
CUMMINSIND,EQ,2024-07-10,3985.80,3999.00,4040.00,3925.80,4029.00,4032.75,3999.50,333049,13320.31,41302,143615,43.12
DIXON,EQ,2024-07-10,12531.85,12640.00,12640.85,12164.30,12430.35,12412.10,12379.60,315396,39044.78,55752,146874,46.57
DLF,EQ,2024-07-10,838.55,845.00,853.00,822.90,834.35,836.70,840.51,4948598,41593.59,95731,2137838,43.20
DMART,EQ,2024-07-10,4806.35,4825.00,4894.35,4731.10,4817.95,4834.45,4811.34,284146,13671.24,31638,115111,40.51
HAL,EQ,2024-07-10,5539.60,5568.80,5580.00,5319.00,5495.00,5486.15,5468.29,2121407,116004.72,172681,640633,30.20
HINDALCO,EQ,2024-07-10,707.00,708.00,712.10,685.30,692.05,693.30,695.06,5327276,37027.95,101634,2592570,48.67
INDHOTEL,EQ,2024-07-10,609.00,610.45,612.90,596.85,609.10,609.85,606.39,1926862,11684.24,45642,716298,37.17
INDIGO,EQ,2024-07-10,4305.10,4314.00,4314.00,4165.40,4275.10,4281.25,4249.45,559022,23755.38,54439,280269,50.14
LT,EQ,2024-07-10,3666.10,3685.05,3694.00,3601.00,3650.00,3650.05,3645.25,2231438,81341.43,155613,1211321,54.28
MANAPPURAM,EQ,2024-07-10,206.58,207.95,216.00,204.66,212.85,212.51,211.45,25732067,54411.23,114051,7456500,28.98
MARUTI,EQ,2024-07-10,12827.70,12950.05,13300.00,12732.65,12780.25,12772.80,13027.14,2070520,269729.55,252066,548805,26.51
PAYTM,EQ,2024-07-10,461.65,464.75,474.70,454.10,466.30,467.15,467.29,6211525,29025.61,109348,2947553,47.45
PGEL,EQ,2024-07-10,3999.90,404.15,407.80,388.00,397.00,396.90,397.46,1551279,6165.70,42198,848305,54.68
SBIN,EQ,2024-07-10,861.30,860.10,860.25,843.50,850.05,849.00,850.31,17343236,147471.74,269867,6292509,36.28
SUZLON,EQ,2024-07-10,55.37,55.67,56.00,53.90,54.76,54.89,54.98,37727227,20742.20,86432,24764649,65.64
TRENT,EQ,2024-07-10,5592.85,5610.00,5626.45,5470.05,5547.80,5568.00,5547.49,425869,23625.06,52904,224348,52.68
