symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2015-11-18,1177.10,1194.20,-0.0144,0.0194,,0.3649
ADANIPORTS,2015-11-18,267.30,270.75,-0.0128,0.0190,,0.3573
BEL,2015-11-18,1230.55,1254.10,-0.0190,0.0198,,0.3783
BOSCHLTD,2015-11-18,19135.50,19398.90,-0.0137,0.0155,,0.2942
CUMMINSIND,2015-11-18,987.95,992.15,-0.0042,0.0161,,0.2980
DLF,2015-11-18,106.50,111.40,-0.0450,0.0291,,0.5789
HINDALCO,2015-11-18,76.55,80.85,-0.0547,0.0241,,0.5139
INDHOTEL,2015-11-18,93.05,92.40,0.0070,0.0205,,0.3802
INDIGO,2015-11-18,1045.65,1036.90,0.0084,0.0261,,0.4853
LT,2015-11-18,1344.45,1351.75,-0.0054,0.0165,,0.3076
MANAPPURAM,2015-11-18,22.85,22.95,-0.0044,0.0204,,0.3783
MARUTI,2015-11-18,4533.25,4632.25,-0.0216,0.0146,,0.2885
PGEL,2015-11-18,127.35,125.50,0.0146,0.0580,,1.0756
SBIN,2015-11-18,241.00,247.85,-0.0280,0.0182,,0.3611
SUZLON,2015-11-18,21.60,21.80,-0.0092,0.0268,,0.4986
TRENT,2015-11-18,1425.75,1400.10,0.0182,0.0141,,0.2751
