symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2008-05-16,431423,298200,69.12
BEL,EQ,2008-05-16,44555,34983,78.52
BOSCHLTD,EQ,2008-05-16,5062,3524,69.62
CUMMINSIND,EQ,2008-05-16,36098,22521,62.39
DLF,EQ,2008-05-16,4547252,1311544,28.84
HINDALCO,EQ,2008-05-16,7166706,3431656,47.88
INDHOTEL,EQ,2008-05-16,249459,133793,53.63
LT,EQ,2008-05-16,897075,325393,36.27
MARUTI,EQ,2008-05-16,453991,303076,66.76
SBIN,EQ,2008-05-16,675098,112950,16.73
SUZLON,EQ,2008-05-16,7520918,2970589,39.50
TRENT,EQ,2008-05-16,2756,2110,76.56
