symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-03-03,558162,251031,44.97
ADANIPORTS,EQ,2025-03-03,2274285,850711,37.41
BEL,EQ,2025-03-03,24644079,8316053,33.74
BOSCHLTD,EQ,2025-03-03,17747,8182,46.10
CUMMINSIND,EQ,2025-03-03,697974,368741,52.83
DIXON,EQ,2025-03-03,512328,208873,40.77
DLF,EQ,2025-03-03,3527932,1318506,37.37
DMART,EQ,2025-03-03,807297,569362,70.53
HAL,EQ,2025-03-03,2306313,786290,34.09
HINDALCO,EQ,2025-03-03,5368388,2773956,51.67
INDHOTEL,EQ,2025-03-03,2801208,1498671,53.50
INDIGO,EQ,2025-03-03,802730,329267,41.02
LT,EQ,2025-03-03,1352460,752673,55.65
MANAPPURAM,EQ,2025-03-03,15537465,6016161,38.72
MARUTI,EQ,2025-03-03,186884,66889,35.79
PAYTM,EQ,2025-03-03,6090639,962027,15.80
PGEL,EQ,2025-03-03,1995476,718019,35.98
SBIN,EQ,2025-03-03,10598479,4901081,46.24
SUZLON,EQ,2025-03-03,108578059,46825827,43.13
TRENT,EQ,2025-03-03,1415550,738062,52.14
