symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2021-09-02,1906.5,1917.95,1872.35,1894.35,1888.1,1883.2,199503,378990160.2,16143,INE117A01022
ADANIPORTS,EQ,2021-09-02,745,760.65,744,753.85,753.55,744.75,5788915,4366763974.4,90681,INE742F01042
BEL,EQ,2021-09-02,190.75,192.45,189.75,190.15,190.2,189.85,8554863,1632852074.4,52966,INE263A01024
BOSCHLTD,EQ,2021-09-02,14045,14213.95,13960,14085.6,14052,14011.5,33332,470446987.35,10586,INE323A01026
CUMMINSIND,EQ,2021-09-02,1010,1043.8,1007.35,1040.3,1040.9,1005.95,1457864,1499590144.75,41771,INE298A01020
DIXON,EQ,2021-09-02,4141,4330,4140.95,4294.25,4300,4142.7,630735,2678798458.05,59435,INE935N01020
DLF,EQ,2021-09-02,334.75,341.1,331.05,338.9,340.4,332.85,12204919,4096659665.45,85080,INE271C01023
DMART,EQ,2021-09-02,3979,3984.45,3911,3917.65,3922.5,3968.6,206216,811452864.95,29040,INE192R01011
HAL,EQ,2021-09-02,1351,1429.9,1351,1379.85,1378.8,1349.9,1972085,2761853027.25,78337,INE066F01012
HINDALCO,EQ,2021-09-02,460.05,465,455.7,456.95,456.2,458.1,5360608,2459460010.9,72964,INE038A01020
INDHOTEL,EQ,2021-09-02,147.6,151.4,147.1,149.5,149.3,147,7142019,1069223673.45,54739,INE053A01029
INDIGO,EQ,2021-09-02,1919,1954,1898,1944.05,1938.15,1916,585550,1133279379.65,27558,INE646L01027
LT,EQ,2021-09-02,1687.9,1710,1682,1686.2,1688,1686.4,2400278,4065907002.35,94269,INE018A01030
MANAPPURAM,EQ,2021-09-02,165,165.45,163.25,165.1,164.9,164.15,1974132,325159871.25,13264,INE522D01027
MARUTI,EQ,2021-09-02,6852.7,6858.95,6708.2,6792.9,6780,6784.9,741052,5014350831.2,76284,INE585B01010
PGEL,EQ,2021-09-02,346,371.65,332,371.65,371.65,337.9,38109,13914081.15,1873,INE457L01011
SBIN,EQ,2021-09-02,431.4,433.5,427.75,429.75,429.6,429.9,14372717,6184755122.85,182837,INE062A01020
SUZLON,EQ,2021-09-02,6,6.35,6,6.25,6.25,6.05,67580316,425684631.85,18010,INE040H01021
TRENT,EQ,2021-09-02,999.4,1013.65,985.55,1000.5,999.5,994.4,600794,600518840.75,16881,INE849A01020
