symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-11-11,692497,313690,45.30
ADANIPORTS,EQ,2022-11-11,8777095,2280583,25.98
BEL,EQ,2022-11-11,11075218,5526956,49.90
BOSCHLTD,EQ,2022-11-11,28041,10621,37.88
CUMMINSIND,EQ,2022-11-11,763460,457812,59.97
DIXON,EQ,2022-11-11,282617,102156,36.15
DLF,EQ,2022-11-11,6567026,2992010,45.56
DMART,EQ,2022-11-11,214392,148506,69.27
HAL,EQ,2022-11-11,1522905,252198,16.56
HINDALCO,EQ,2022-11-11,14060782,5701741,40.55
INDHOTEL,EQ,2022-11-11,30427808,13914166,45.73
INDIGO,EQ,2022-11-11,727988,326553,44.86
LT,EQ,2022-11-11,1203125,581400,48.32
MANAPPURAM,EQ,2022-11-11,13061809,3945693,30.21
MARUTI,EQ,2022-11-11,461074,221304,48.00
PAYTM,EQ,2022-11-11,859515,286313,33.31
PGEL,EQ,2022-11-11,47446,33821,71.28
SBIN,EQ,2022-11-11,15525267,5651310,36.40
SUZLON,EQ,2022-11-11,68794518,29124921,42.34
TRENT,EQ,2022-11-11,2812289,1425653,50.69
