symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-01-01,6912.25,6912.00,6947.70,6846.25,6912.00,6928.45,6915.41,74460,5149.21,14643,24070,32.33
ADANIPORTS,EQ,2025-01-01,1231.10,1223.00,1231.80,1206.35,1218.30,1218.70,1219.35,1937930,23630.14,68696,486715,25.12
BEL,EQ,2025-01-01,293.15,293.15,294.60,290.25,294.00,293.90,292.88,6954271,20368.00,68363,2705640,38.91
BOSCHLTD,EQ,2025-01-01,34100.20,34121.00,34286.20,33760.10,34069.10,34032.55,33979.46,7620,2589.24,3943,2996,39.32
CUMMINSIND,EQ,2025-01-01,3274.00,3274.00,3274.00,3222.00,3225.00,3230.50,3235.03,254916,8246.60,26564,150861,59.18
DIXON,EQ,2025-01-01,17936.30,17934.05,18050.00,17772.00,18020.00,17994.20,17944.13,157078,28186.28,36094,59159,37.66
DLF,EQ,2025-01-01,824.90,821.55,826.25,814.60,825.20,824.50,820.71,929268,7626.63,35601,289385,31.14
DMART,EQ,2025-01-01,3561.85,3560.00,3586.95,3536.55,3562.00,3561.00,3562.20,241116,8589.04,30908,124353,51.57
HAL,EQ,2025-01-01,4178.35,4178.35,4187.25,4127.00,4167.80,4170.20,4160.17,696846,28989.95,60893,281480,40.39
HINDALCO,EQ,2025-01-01,602.45,601.50,603.75,587.50,594.00,592.95,593.39,9217246,54694.05,138869,4841459,52.53
INDHOTEL,EQ,2025-01-01,877.55,875.00,882.20,871.05,874.80,873.60,875.26,1243720,10885.79,55196,515826,41.47
INDIGO,EQ,2025-01-01,4554.25,4581.60,4635.00,4552.00,4589.25,4595.70,4599.42,425992,19593.15,62712,196967,46.24
LT,EQ,2025-01-01,3607.65,3600.00,3689.00,3599.95,3670.10,3667.50,3660.22,1202029,43996.95,92010,496316,41.29
MANAPPURAM,EQ,2025-01-01,188.45,190.00,192.69,188.00,192.10,191.57,190.23,7519589,14304.24,42637,1941923,25.82
MARUTI,EQ,2025-01-01,10858.40,10858.00,11273.95,10800.20,11185.00,11208.30,11106.44,383202,42560.12,60953,108226,28.24
PAYTM,EQ,2025-01-01,1017.85,1009.00,1009.00,976.30,989.00,987.60,988.59,6329723,62574.82,151233,1325540,20.94
PGEL,EQ,2025-01-01,980.60,983.00,1036.00,971.10,1022.60,1023.70,1005.43,1423588,14313.20,71364,550836,38.69
SBIN,EQ,2025-01-01,794.95,795.55,798.65,789.50,794.30,793.20,793.85,7273098,57737.34,125843,3460010,47.57
SUZLON,EQ,2025-01-01,62.22,62.64,65.33,62.07,65.33,65.33,64.65,62229972,40233.23,104784,20930646,33.63
TRENT,EQ,2025-01-01,7123.35,7121.00,7179.80,7050.00,7084.40,7068.05,7103.19,412650,29311.32,49979,146705,35.55
