symbol,announcement_date,announcement_timestamp,description,attachment_url,attachment_text,company_name,isin,industry,sequence_id,source
INDHOTEL,2010-10-27,2010-10-27 13:57:16,Financial Result Updates,https://nsearchives.nseindia.com/corporate/INDHOTEL_30SEP2010_S_Q2H.zip,"The Indian Hotels Company Limited has submitted to the Exchange the Standalone Financial Results for the period ended September 30,2010.",The Indian Hotels Company Limited,INE053A01029,Hotels,356,nse
INDHOTEL,2011-01-31,2011-01-31 13:56:33,Financial Result Updates,https://nsearchives.nseindia.com/corporate/INDHOTEL_31DEC2010_S_Q3.zip,"The Indian Hotels Company Limited has submitted to the Exchange the Standalone Financial Results for the period ended December 31,2010.",The Indian Hotels Company Limited,INE053A01029,Hotels,1925,nse
INDHOTEL,2011-05-24,2011-05-24 18:49:45,Financial Result Updates,https://nsearchives.nseindia.com/corporate/INDHOTEL_31MAR2011_B_Q4A.zip,"The Indian Hotels Company Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended March 31,2011.",The Indian Hotels Company Limited,INE053A01029,Hotels,3662,nse
INDHOTEL,2011-08-04,2011-08-04 18:53:40,Financial Result Updates,https://nsearchives.nseindia.com/corporate/INDHOTEL_30JUN2011_S_Q1.zip,"The Indian Hotels Company Limited has submitted to the Exchange the Standalone Financial Results for the period ended June 30,2011.",The Indian Hotels Company Limited,INE053A01029,Hotels,4913,nse
INDHOTEL,2011-10-28,2011-10-28 13:01:28,Financial Result Updates,https://nsearchives.nseindia.com/corporate/INDHOTEL_30SEP2011_S_Q2H.zip,"The Indian Hotels Company Limited has submitted to the Exchange the Standalone Financial Results for the period ended September 30,2011.",The Indian Hotels Company Limited,INE053A01029,Hotels,6100,nse
INDHOTEL,2012-01-25,2012-01-25 20:10:31,Financial Result Updates,https://nsearchives.nseindia.com/corporate/INDHOTEL_31DEC2011_S_Q3.zip,"The Indian Hotels Company Limited has submitted to the Exchange the Standalone Financial Results for the period ended December 31,2011.",The Indian Hotels Company Limited,INE053A01029,Hotels,7499,nse
INDHOTEL,2012-05-28,2012-05-28 19:29:06,Financial Result Updates,https://nsearchives.nseindia.com/corporate/INDHOTEL_31MAR2012_B_Q4A.zip,"The Indian Hotels Company Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended March 31,2012.",The Indian Hotels Company Limited,INE053A01029,Hotels,9880,nse
INDHOTEL,2012-08-08,2012-08-08 19:10:56,Financial Result Updates,https://nsearchives.nseindia.com/corporate/INDHOTEL_30JUN2012_B_Q1.zip,"The Indian Hotels Company Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended June 30,2012.",The Indian Hotels Company Limited,INE053A01029,Hotels,11083,nse
INDHOTEL,2012-11-06,2012-11-06 18:30:48,Financial Result Updates,https://nsearchives.nseindia.com/corporate/INDHOTEL_30SEP2012_S_Q2.zip,"The Indian Hotels Company Limited has submitted to the Exchange the Standalone Financial Results for the period ended September 30,2012.",The Indian Hotels Company Limited,INE053A01029,Hotels,12747,nse
INDHOTEL,2012-11-20,2012-11-20 12:59:00,Outcome of Board Meeting,-,"The Indian Hotels Company Limited has informed the Exchange that at a meeting of the Board of Directors of the Company held on November 20, 2012, Mr. Cyrus P. Mistry has been appointed as an Additional Director designated as the Non-Executive Chairman of the Company and will take over from Mr. Ratan Tata on his retirement in December, 2012.",The Indian Hotels Company Limited,INE053A01029,Hotels,,nse
INDHOTEL,2013-02-11,2013-02-11 18:40:36,Financial Result Updates,https://nsearchives.nseindia.com/corporate/INDHOTEL_31DEC2012_B_Q3.zip,"The Indian Hotels Company Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended December 31,2012.",The Indian Hotels Company Limited,INE053A01029,Hotels,14471,nse
INDHOTEL,2013-04-01,2013-04-01 11:28:00,Appointment of Director,-,"The Indian Hotels Company Limited has informed the Exchange that Mr Guy Lindsay Macintyre Crawdford has been appointed as an Additional Independent Director of the Company with effect from March 27, 2013.",The Indian Hotels Company Limited,INE053A01029,Hotels,525854,nse
INDHOTEL,2013-04-05,2013-04-05 10:40:00,Updates,-,"The Indian Hotels Company Limited has informed the Exchange that the Company on April 04, 2013, has filed an Injunction Suit against NDMC in the High Court of Delhi, New Delhi to protect its position in the matter pertaining to the renewal of license of Taj Mahal Hotel, New Delhi.",The Indian Hotels Company Limited,INE053A01029,Hotels,529627,nse
INDHOTEL,2013-05-30,2013-05-30 20:16:00,Annual General Meeting Updates,-,"The Indian Hotels Company Limited has informed the Exchange that the Annual General Meeting (AGM) of the Company is scheduled to be held on August 02, 2013.",The Indian Hotels Company Limited,INE053A01029,Hotels,564160,nse
INDHOTEL,2013-05-30,2013-05-30 20:16:00,Date of payment of dividend,-,"The Indian Hotels Company Limited has informed the Exchange that the dividend, if declared at the AGM, will be paid on and from August 03, 2013, to the Members entitled to receive the same.",The Indian Hotels Company Limited,INE053A01029,Hotels,564161,nse
INDHOTEL,2013-05-30,2013-05-30 20:20:00,Dividend,-,"The Indian Hotels Company Limited has informed the Exchange that the Board of Directors of the Company at its meeting held on May 30, 2013 have: (1) Recommended a dividend of Re.0.8/- per Ordinary Equity Share of Re.1/- each fully paid up of the Company (previous year Re.1/- per Ordinary Equity Share of Re.1/- each fully paid up). Accordingly: (i) the dividend payable on one Equity Share of Re.1/- each fully paid up will amount to Re.0.80/- (Eighty paise Only); (ii) the dividend payable on 100 Equity Shares of Re.1/- each fully paid up will amount to Rs.80/- (Rupees Eighty Only).",The Indian Hotels Company Limited,INE053A01029,Hotels,564162,nse
INDHOTEL,2013-05-30,2013-05-30 21:33:07,Financial Result Updates,https://nsearchives.nseindia.com/corporate/INDHOTEL_31MAR2013_B_Q4A.zip,"The Indian Hotels Company Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended March 31,2013.",The Indian Hotels Company Limited,INE053A01029,Hotels,16347,nse
INDHOTEL,2013-07-01,2013-07-01 17:48:00,AGM/Book Closure,-,"The Indian Hotels Company Limited has informed the Exchange that the Register of Members & Share Transfer Books of the Company will remain close from July 19, 2013 to August 2, 2013 (both days inclusive) for the purpose of payment of Dividend and Annual General Meeting of the Company to be held on August 02, 2013.",The Indian Hotels Company Limited,INE053A01029,Hotels,584830,nse
INDHOTEL,2013-07-23,2013-07-23 11:16:00,Cessation,-,"The Indian Hotels Company Limited has informed the Exchange that in compliance with the Tata guidelines on retirement of Directors, Mr. R. K. Krishna Kumar has ceased to be a Director of the Company with effect from July 18, 2013.",The Indian Hotels Company Limited,INE053A01029,Hotels,599740,nse
INDHOTEL,2013-08-06,2013-08-06 08:28:00,Disclosure of Voting Pattern - Clause 35A,https://nsearchives.nseindia.com/corporate/CLAUSE35A_08062013082801_1.zip,"The Indian Hotels Company Limited has vide its letter dated August 05, 2013 informed the Exchange regarding the details of Voting results at the Annual General Meeting of the Company held on August 02, 2013, under Clause 35A.",The Indian Hotels Company Limited,INE053A01029,Hotels,609727,nse
