symbol,announcement_date,announcement_timestamp,description,attachment_url,attachment_text,company_name,isin,industry,sequence_id,source
PAYTM,2026-05-12,2026-05-12 16:34:07,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/PAYTM_12052026163142_SEDisclosureTranscriptofearningsconferencecall.pdf,One 97 Communications Limited has informed the Exchange about Transcript,One 97 Communications Limited,INE982J01020,,106618686,nse
PAYTM,2026-05-18,2026-05-18 09:04:23,Press Release,https://nsearchives.nseindia.com/corporate/PAYTM_18052026090030_SECoveringPressRelease.pdf,"One 97 Communications Limited has informed the Exchange regarding Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015- Press Release titled as  Paytm Launches Pocket Money, Bringing Paytm UPI Payments to Teenagers Without a Bank Account .",One 97 Communications Limited,INE982J01020,,106626937,nse
PAYTM,2026-05-25,2026-05-25 17:08:54,Acquisition,https://nsearchives.nseindia.com/corporate/PAYTM_25052026170841_SEDisclosureforacquistion.pdf,One 97 Communications Limited has informed the Exchange about Acquisition of additional shares of wholly owned step down subsidiary.,One 97 Communications Limited,INE982J01020,,106639404,nse
PAYTM,2026-05-26,2026-05-26 17:22:35,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/PAYTM_26052026172222_SEDisclosureScheduleofAnalystsandInvestorsMeetingsConferences.pdf,One 97 Communications Limited has informed the Exchange about Schedule of Analysts  and Investors  Meetings/ Conferences,One 97 Communications Limited,INE982J01020,,106641616,nse
