symbol,announcement_date,announcement_timestamp,description,attachment_url,attachment_text,company_name,isin,industry,sequence_id,source
MARUTI,2008-01-02,2008-01-02 09:55:00,Press Release,-,"Maruti Suzuki India Limited has informed the Exchange that: ""Car market leader Maruti Suzuki India Limited sold 58,401 vehicles in the domestic market in December 2007"". A copy of the press release in this regard dated January 02, 2008 shall be available on the NSE website (http://www.nseindia.com) under: Corporates > Latest Announcements and on the Extranet Server (/Common/Corporate Announcements).<a href=/content/corporate/Maruti_PR_02012008.zip target=NEW> For more details click here.</a>",Maruti Suzuki India Limited,INE585B01010,Automobiles - 4 Wheelers,,nse
MARUTI,2011-04-25,2011-04-25 14:33:57,Financial Result Updates,https://nsearchives.nseindia.com/corporate/MARUTI_31MAR2011_B_Q4A.zip,"Maruti Suzuki India Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended March 31,2011.",Maruti Suzuki India Limited,INE585B01010,Automobiles - 4 Wheelers,2840,nse
MARUTI,2011-07-26,2011-07-26 12:53:28,Financial Result Updates,https://nsearchives.nseindia.com/corporate/MARUTI_30JUN2011_S_Q1.zip,"Maruti Suzuki India Limited has submitted to the Exchange the Standalone Financial Results for the period ended June 30,2011.",Maruti Suzuki India Limited,INE585B01010,Automobiles - 4 Wheelers,4426,nse
MARUTI,2012-01-23,2012-01-23 14:07:49,Financial Result Updates,https://nsearchives.nseindia.com/corporate/MARUTI_31DEC2011_S_Q3.zip,"Maruti Suzuki India Limited has submitted to the Exchange the Standalone Financial Results for the period ended December 31,2011.",Maruti Suzuki India Limited,INE585B01010,Automobiles - 4 Wheelers,7392,nse
MARUTI,2012-04-30,2012-04-30 09:54:45,Financial Result Updates,https://nsearchives.nseindia.com/corporate/MARUTI_31MAR2012_B_Q4A.zip,"Maruti Suzuki India Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended March 31,2012.",Maruti Suzuki India Limited,INE585B01010,Automobiles - 4 Wheelers,8914,nse
MARUTI,2012-10-30,2012-10-30 15:19:20,Financial Result Updates,https://nsearchives.nseindia.com/corporate/MARUTI_30SEP2012_S_Q2.zip,"Maruti Suzuki India Limited has submitted to the Exchange the Standalone Financial Results along with the Limited Review Report for the period ended September 30,2012.",Maruti Suzuki India Limited,INE585B01010,Automobiles - 4 Wheelers,12363,nse
MARUTI,2013-01-25,2013-01-25 14:16:00,Appointment of Director,-,"Maruti Suzuki India Limited has informed the Exchange that Mr. R. P. Singh has been appointed as a non-executive indpendent director on the Board of Directors of the Company w.e.f. January 25, 2013. Mr. R. P. Singh, IAS (Retired) is currently the Chairman, National Highways Authority of India (NHAI).",Maruti Suzuki India Limited,INE585B01010,Automobiles - 4 Wheelers,486279,nse
MARUTI,2013-01-25,2013-01-25 14:39:19,Financial Result Updates,https://nsearchives.nseindia.com/corporate/MARUTI_31DEC2012_S_Q3.zip,"Maruti Suzuki India Limited has submitted to the Exchange the Standalone Financial Results along with the Limited Review Report for the period ended December 31, 2012.",Maruti Suzuki India Limited,INE585B01010,Automobiles - 4 Wheelers,13729,nse
MARUTI,2013-02-01,2013-02-01 10:36:00,Press Release,https://nsearchives.nseindia.com/corporate/MARUti_pr_01022013_02012013103601_1.zip,"Maruti Suzuki India Limited has informed the Exchange regarding a Press Release dated February 01, 2013, titled ""Maruti Suzuki domestic sale grows 2 per cent in January 2013"".",Maruti Suzuki India Limited,INE585B01010,Automobiles - 4 Wheelers,493294,nse
MARUTI,2013-02-07,2013-02-07 09:16:00,Updates,https://nsearchives.nseindia.com/corporate/MarutiSuzuki_Updates_07022013_02072013091601_1.zip,"Maruti Suzuki India Limited has submitted to the Exchange vide letter dated February 06, 2013 a copy of the production of the Company for the month of January 2013.",Maruti Suzuki India Limited,INE585B01010,Automobiles - 4 Wheelers,497191,nse
