symbol,announcement_date,announcement_timestamp,description,attachment_url,attachment_text,company_name,isin,industry,sequence_id,source
HINDALCO,2010-11-09,2010-11-09 16:23:44,Financial Result Updates,https://nsearchives.nseindia.com/corporate/HINDALCO_30SEP2010_S_Q2H.zip,"Hindalco Industries Limited has submitted to the Exchange the Standalone Financial Results for the period ended September 30,2010.",Hindalco Industries Limited,INE038A01020,Aluminium,902,nse
HINDALCO,2011-05-09,2011-05-09 18:58:18,Financial Result Updates,https://nsearchives.nseindia.com/corporate/HINDALCO_31MAR2011_S_Q4.zip,"Hindalco Industries Limited has submitted to the Exchange the Standalone Financial Results for the period ended March 31,2011.",Hindalco Industries Limited,INE038A01020,Aluminium,3191,nse
HINDALCO,2011-05-30,2011-05-30 13:53:32,Financial Result Updates,https://nsearchives.nseindia.com/corporate/HINDALCO_31MAR2011_B_AN.zip,"Hindalco Industries Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended March 31,2011.",Hindalco Industries Limited,INE038A01020,Aluminium,3932,nse
HINDALCO,2011-08-12,2011-08-12 18:48:52,Financial Result Updates,https://nsearchives.nseindia.com/corporate/HINDALCO_30JUN2011_S_Q1.zip,"Hindalco Industries Limited has submitted to the Exchange the Standalone Financial Results for the period ended June 30,2011.",Hindalco Industries Limited,INE038A01020,Aluminium,5469,nse
HINDALCO,2011-11-10,2011-11-10 14:14:16,Financial Result Updates,https://nsearchives.nseindia.com/corporate/HINDALCO_30SEP2011_S_Q2H.zip,"Hindalco Industries Limited has submitted to the Exchange the Standalone Financial Results for the period ended September 30,2011.",Hindalco Industries Limited,INE038A01020,Aluminium,6593,nse
HINDALCO,2012-02-09,2012-02-09 15:08:38,Financial Result Updates,https://nsearchives.nseindia.com/corporate/HINDALCO_31DEC2011_S_Q3.zip,"Hindalco Industries Limited has submitted to the Exchange the Standalone Financial Results for the period ended December 31,2011.",Hindalco Industries Limited,INE038A01020,Aluminium,8054,nse
HINDALCO,2012-05-08,2012-05-08 14:22:03,Financial Result Updates,https://nsearchives.nseindia.com/corporate/HINDALCO_31MAR2012_S_Q4.zip,"Hindalco Industries Limited has submitted to the Exchange the Standalone Financial Results along with Limited Review Report for the period ended March 31,2012.",Hindalco Industries Limited,INE038A01020,Aluminium,9079,nse
HINDALCO,2012-06-27,2012-06-27 17:25:53,Financial Result Updates,https://nsearchives.nseindia.com/corporate/HINDALCO_31MAR2012_B_AN.zip,"Hindalco Industries Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended March 31,2012.",Hindalco Industries Limited,INE038A01020,Aluminium,10283,nse
HINDALCO,2012-08-14,2012-08-14 14:25:35,Financial Result Updates,https://nsearchives.nseindia.com/corporate/HINDALCO_30JUN2012_S_Q1.zip,"Hindalco Industries Limited has submitted to the Exchange the Standalone Financial Results along with the Limited Review Report for the period ended June 30, 2012.",Hindalco Industries Limited,INE038A01020,Aluminium,11568,nse
HINDALCO,2012-11-06,2012-11-06 14:14:15,Financial Result Updates,https://nsearchives.nseindia.com/corporate/HINDALCO_30SEP2012_S_Q2.zip,"Hindalco Industries Limited has submitted to the Exchange the Standalone Financial Results along with limited Review Report for the period ended September 30,2012.",Hindalco Industries Limited,INE038A01020,Aluminium,12701,nse
