symbol,announcement_date,announcement_timestamp,description,attachment_url,attachment_text,company_name,isin,industry,sequence_id,source
ADANIPORTS,2010-10-25,2010-10-25 12:25:44,Financial Result Updates,https://nsearchives.nseindia.com/corporate/MUNDRAPORT_30SEP2010_S_Q2H.zip,"Mundra Port and Special Economic Zone Limited has submitted to the Exchange the Standalone Financial Results for the period ended September 30,2010.",Adani Ports and Special Economic Zone Limited,INE742F01042,Shipping,226,nse
ADANIPORTS,2011-02-08,2011-02-08 08:52:10,Financial Result Updates,https://nsearchives.nseindia.com/corporate/MUNDRAPORT_31DEC2010_S_Q3.zip,"Mundra Port and Special Economic Zone Limited has submitted to the Exchange the Standalone Financial Results for the period ended December 31,2010.",Adani Ports and Special Economic Zone Limited,INE742F01042,Shipping,2201,nse
ADANIPORTS,2011-05-09,2011-05-09 12:25:27,Financial Result Updates,https://nsearchives.nseindia.com/corporate/MUNDRAPORT_31MAR2011_B_AN.zip,"Mundra Port and Special Economic Zone Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended March 31,2011.",Adani Ports and Special Economic Zone Limited,INE742F01042,Shipping,3174,nse
ADANIPORTS,2011-08-04,2011-08-04 13:46:11,Financial Result Updates,https://nsearchives.nseindia.com/corporate/MUNDRAPORT_30JUN2011_S_Q1.zip,"Mundra Port and Special Economic Zone Limited has submitted to the Exchange the Standalone Financial Results for the period ended June 30,2011.",Adani Ports and Special Economic Zone Limited,INE742F01042,Shipping,4894,nse
ADANIPORTS,2011-11-11,2011-11-11 13:25:56,Financial Result Updates,https://nsearchives.nseindia.com/corporate/MUNDRAPORT_30SEP2011_S_Q2H.zip,"Mundra Port and Special Economic Zone Limited has submitted to the Exchange the Standalone Financial Results for the period ended September 30,2011.",Adani Ports and Special Economic Zone Limited,INE742F01042,Shipping,6673,nse
ADANIPORTS,2012-02-06,2012-02-06 13:55:13,Financial Result Updates,https://nsearchives.nseindia.com/corporate/ADANIPORTS_31DEC2011_S_Q3.zip,"Adani Ports and Special Economic Zone Limited has submitted to the Exchange the Standalone Financial Results along with Limited Review Report for the period ended December 31,2011.",Adani Ports and Special Economic Zone Limited,INE742F01042,Shipping,7879,nse
ADANIPORTS,2012-05-14,2012-05-14 12:48:53,Financial Result Updates,https://nsearchives.nseindia.com/corporate/ADANIPORTS_31MAR2012_B_Q4A.zip,"Adani Ports and Special Economic Zone Limited has submitted to the Exchange the Standalone and Consolidated Financial Results for the period ended March 31,2012.",Adani Ports and Special Economic Zone Limited,INE742F01042,Shipping,9250,nse
ADANIPORTS,2012-08-01,2012-08-01 12:33:14,Financial Result Updates,https://nsearchives.nseindia.com/corporate/ADANIPORTS_30JUN2012_B_Q1.zip,"Adani Ports and Special Economic Zone Limited has submitted to the Exchange the Standalone and Consolidated Financial Results along with the Limited Review Report for the period ended June 30,2012.",Adani Ports and Special Economic Zone Limited,INE742F01042,Shipping,10817,nse
ADANIPORTS,2012-10-19,2012-10-19 12:58:48,Financial Result Updates,https://nsearchives.nseindia.com/corporate/ADANIPORTS_30SEP2012_B_Q2H.zip,"Adani Ports and Special Economic Zone Limited has submitted to the Exchange the Standalone and Consolidated Financial Results along with the Limited Review Report for the period ended September 30,2012.",Adani Ports and Special Economic Zone Limited,INE742F01042,Shipping,12084,nse
ADANIPORTS,2013-01-28,2013-01-28 13:35:36,Financial Result Updates,https://nsearchives.nseindia.com/corporate/ADANIPORTS_31DEC2012_B_Q3.zip,"Adani Ports and Special Economic Zone Limited has submitted to the Exchange the Standalone and Consolidated Financial Results along with the Limited Review Report for the period ended December 31,2012.",Adani Ports and Special Economic Zone Limited,INE742F01042,Shipping,13762,nse
ADANIPORTS,2013-01-28,2013-01-28 15:36:00,Updates,-,"Adani Ports and Special Economic Zone Limited has informed the Exchange that the Board of Directors of the Company at its meeting held on January 28, 2013, had approved the following: (1) To focus on the high growth Indian Ports & Logistics Sector and maintain its leadership position in India, the Board of Adani Ports and Special Economic Zone Limited (""APSEZ"") has in-principle decided to divest its significant stake in entities controlling the Abbot Point Coal Terminal in Queensland, Australia to the Adani family, subject to requisite approvals, formalities and clearances, at a valuation determined by an independent valuer. This divestment will further enhance the financial strength of APSEZ in order to pursue its plans to acquire / set up new ports & logistics assets in India.",Adani Ports and Special Economic Zone Limited,INE742F01042,Shipping,488052,nse
ADANIPORTS,2013-01-29,2013-01-29 13:04:00,Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/APSEZLoutcome_01292013130402_3.zip,"Adani Ports and Special Economic Zone Limited has informed the Exchange regarding the outcome of Board meeting held on January 28, 2013.",Adani Ports and Special Economic Zone Limited,INE742F01042,Shipping,490231,nse
