symbol,announcement_date,announcement_timestamp,description,attachment_url,attachment_text,company_name,isin,industry,sequence_id,source
LENSKART,2026-05-12,2026-05-12 12:18:26,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/LENSKART_12052026121502_Reg29_-_Earning_Call_-_SE_Intimation.pdf,"Lenskart Solutions Limited has informed the Exchange about Schedule of Earnings Call to be held on Wednesday, May 20, 2026, to discuss the financial results of the Company for the quarter and year ended March 31, 2026",Lenskart Solutions Limited,INE956O01016,,106618223,nse
LENSKART,2026-05-14,2026-05-14 14:59:33,Monitoring Agency Report,https://nsearchives.nseindia.com/corporate/LENSKART_14052026145422_Reg30_-_SE_Intimation_MA_Report_signed.pdf,"Lenskart Solutions Limited informed the Exchange about the Monitoring Agency Report for the quarter ended March 31, 2026",Lenskart Solutions Limited,INE956O01016,,106622399,nse
LENSKART,2026-05-20,2026-05-20 15:18:34,Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/LENSKART_20052026151638_Outcome_Intimation_-_BM_dated_20052026_signed.pdf,"Lenskart Solutions Limited has submitted to the Exchange, the financial results for the quarter and financial year ended March 31, 2026.",Lenskart Solutions Limited,INE956O01016,,106631418,nse
LENSKART,2026-05-20,2026-05-20 15:25:01,Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/LENSKART_20052026152310_Outcome_Intimation_-_BM_dated_20052026_signed.pdf,"Lenskart Solutions Limited has informed the Exchange regarding Outcome of Board Meeting held on May 20, 2026.",Lenskart Solutions Limited,INE956O01016,,106631436,nse
LENSKART,2026-05-20,2026-05-20 15:25:01,Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/LENSKART_20052026152423_Outcome_Intimation_-_BM_dated_20052026_signed.pdf,"Lenskart Solutions Limited has informed the Exchange regarding Outcome of Board Meeting held on May 20, 2026.",Lenskart Solutions Limited,INE956O01016,,106631437,nse
LENSKART,2026-05-20,2026-05-20 15:41:39,General Updates,https://nsearchives.nseindia.com/corporate/LENSKART_20052026154120_Reg30_-_Shareholders_Letter_-_SE_Intimation_signed.pdf,"Lenskart Solutions Limited has informed the Exchange about Shareholders  Letter and Results dated May 20, 2026",Lenskart Solutions Limited,INE956O01016,,106631475,nse
LENSKART,2026-05-20,2026-05-20 16:17:42,Acquisition,https://nsearchives.nseindia.com/corporate/LENSKART_20052026161623_Outcome_Intimation_-_BM_dated_20052026_signed.pdf,Lenskart Solutions Limited has informed the Exchange about Acquisition,Lenskart Solutions Limited,INE956O01016,,106631562,nse
LENSKART,2026-05-20,2026-05-20 16:27:27,Amalgamation/Merger,https://nsearchives.nseindia.com/corporate/LENSKART_20052026162603_Outcome_Intimation_-_BM_dated_20052026_signed.pdf,Lenskart Solutions Limited has informed the Exchange about Merger,Lenskart Solutions Limited,INE956O01016,,106631592,nse
LENSKART,2026-05-20,2026-05-20 21:07:01,Change in Auditors,https://nsearchives.nseindia.com/corporate/LENSKART_20052026210509_Outcome_Intimation_-_BM_dated_20052026_signed.pdf,Lenskart Solutions Limited has informed the Exchange regarding Change in Auditors of the company.,Lenskart Solutions Limited,INE956O01016,,106632476,nse
LENSKART,2026-05-20,2026-05-20 21:48:00,General Updates,https://nsearchives.nseindia.com/corporate/LENSKART_20052026214738_Outcome_Intimation_-_BM_dated_20052026_signed.pdf,"Lenskart has informed the exchange about the allotment of equity shares upon exercise of vested options granted under Lenskart Employee Stock Option Plan, 2021",Lenskart Solutions Limited,INE956O01016,,106632514,nse
LENSKART,2026-05-21,2026-05-21 11:24:03,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/LENSKART_21052026112158_Reg30_-_NewsPaper_Publication_-_SE_Intimation_signed.pdf,"Lenskart Solutions Limited has informed the Exchange about Copy of Newspaper Publication on Financial Results for the quarter and financial year ended March 31, 2026",Lenskart Solutions Limited,INE956O01016,,106633070,nse
LENSKART,2026-05-21,2026-05-21 13:02:48,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/LENSKART_21052026130230_Reg30_-_Audio_Recording_FR_-_SE_Intimation_signed.pdf,"Lenskart Solutions Limited has informed the Exchange about audio recording of Earnings Call with respect to Financial Results for the quarter and financial year ended March 31, 2026",Lenskart Solutions Limited,INE956O01016,,106633342,nse
LENSKART,2026-05-22,2026-05-22 12:35:03,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/LENSKART_22052026123442_Reg30_-_Analysts_Meet_-_SE_Intimation_signed.pdf,Lenskart Solutions Limited has informed the Exchange about Schedule of meet,Lenskart Solutions Limited,INE956O01016,,106635618,nse
