symbol,announcement_date,announcement_timestamp,description,attachment_url,attachment_text,company_name,isin,industry,sequence_id,source
BOSCHLTD,2026-05-20,2026-05-20 17:48:01,Appointment,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_20052026174712_L2SE20May2026.pdf,"Bosch Limited has informed the Exchange regarding Appointment of Mr Ramesh Ramadurai as Non- Executive Independent Director of the company w.e.f. May 21, 2026.",Bosch Limited,INE323A01026,Auto Ancillaries,106631866,nse
BOSCHLTD,2026-05-20,2026-05-20 17:51:32,Other Restructuring,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_20052026175049_L2SE20May2026.pdf,Bosch Limited has informed the Exchange about Other Restructuring - Joint Venture between Bosch Limited Brakes India Private Limited and Wheels India Limited,Bosch Limited,INE323A01026,Auto Ancillaries,106631884,nse
BOSCHLTD,2026-05-20,2026-05-20 17:53:04,Sale or disposal,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_20052026175250_L2SE20May2026.pdf,Bosch Limited has informed the Exchange about Sale or disposal,Bosch Limited,INE323A01026,Auto Ancillaries,106631889,nse
BOSCHLTD,2026-05-20,2026-05-20 17:56:19,Press Release,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_20052026175555_L2SE20May2026.pdf,"Bosch Limited has informed the Exchange regarding a press release dated May 20, 2026, titled ""Press Release for the audited Financial Results - March 31, 2026"".",Bosch Limited,INE323A01026,Auto Ancillaries,106631906,nse
BOSCHLTD,2026-05-20,2026-05-20 17:58:47,Record Date,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_20052026175817_Recorddateandpaymentofdivided.pdf,Bosch Limited has informed the Exchange that Record date for the purpose of Dividend  is 04-Aug-2026.,Bosch Limited,INE323A01026,Auto Ancillaries,106631918,nse
BOSCHLTD,2026-05-20,2026-05-20 18:02:19,Dividend,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_20052026180134_L2SE20May2026.pdf,"Bosch Limited has informed the Exchange that Board of Directors at its meeting held on May 20, 2026, recommended Final Dividend of Rs. 270 per equity share for the FY 2025-26",Bosch Limited,INE323A01026,Auto Ancillaries,106631937,nse
BOSCHLTD,2026-05-20,2026-05-20 18:09:54,Investor Presentation,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_20052026180924_L2SEQ4FY202526Presentation.pdf,Bosch Limited has informed the Exchange about Investor Presentation,Bosch Limited,INE323A01026,Auto Ancillaries,106631982,nse
BOSCHLTD,2026-05-20,2026-05-20 18:48:29,Investor Presentation,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_20052026184817_L2SEQ4FY202526Presentation.pdf,Bosch Limited has informed the Exchange about Investor Presentation,Bosch Limited,INE323A01026,Auto Ancillaries,106632154,nse
BOSCHLTD,2026-05-21,2026-05-21 11:31:29,Press Release,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_21052026113102_L2SE21May26pressrelease.pdf,"Bosch Limited has informed the Exchange regarding a press release dated May 21, 2026, titled ""Press Release for the Joint Venture between Bosch Limited, Brakes India Private Limited and Wheels India Limited"".",Bosch Limited,INE323A01026,Auto Ancillaries,106633080,nse
BOSCHLTD,2026-05-21,2026-05-21 12:33:39,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/BOSCHLTD2026_21052026123303_LettertoexchangenewspaperADMarch26.pdf,Bosch Limited has informed the Exchange about Copy of Newspaper Publication,Bosch Limited,INE323A01026,Auto Ancillaries,106633277,nse
BOSCHLTD,2026-05-21,2026-05-21 12:46:38,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/BOSCHLTD2024_21052026124615_L2SE210526.pdf,Bosch Limited has informed the Exchange about Schedule of meet,Bosch Limited,INE323A01026,Auto Ancillaries,106633299,nse
BOSCHLTD,2026-05-21,2026-05-21 12:58:51,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/BOSCHLTD2024_21052026125832_L2SEEarningscalloutcomeMay2026.pdf,Bosch Limited has informed the Exchange about Link of Recording,Bosch Limited,INE323A01026,Auto Ancillaries,106633330,nse
BOSCHLTD,2026-05-21,2026-05-21 17:06:25,Updates,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_21052026170453_L2SEAnnualSecretarialComplianceReport.pdf,Bosch Limited has informed the Exchange regarding 'Annual Secretarial Compliance Report under Regulation 24A,Bosch Limited,INE323A01026,Auto Ancillaries,106633972,nse
BOSCHLTD,2026-05-25,2026-05-25 10:16:16,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_25052026101558_L2SETranscript.pdf,Bosch Limited has informed the Exchange about Transcript,Bosch Limited,INE323A01026,Auto Ancillaries,106638560,nse
BOSCHLTD,2026-05-26,2026-05-26 15:22:14,Investor Presentation,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_26052026152149_L2SE26052026Presentation.pdf,Bosch Limited has informed the Exchange about Investor Presentation,Bosch Limited,INE323A01026,Auto Ancillaries,106641245,nse
