symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2013-11-21,605,610,591.6,595.1,593.3,608.8,57451,34438185.2,4232,INE117A01022
ADANIPORTS,EQ,2013-11-21,154.6,158.65,149.8,152.05,153.7,156.3,2137637,329467911.2,20191,INE742F01042
BEL,EQ,2013-11-21,1060,1075,1059,1066.8,1071,1068.25,3078,3277524,380,INE263A01016
BOSCHLTD,EQ,2013-11-21,8701,8701.1,8605,8626.15,8611,8679.05,2198,19064722.35,280,INE323A01026
CUMMINSIND,EQ,2013-11-21,424.9,434,414,419.35,422,424.35,389038,165113039.65,6785,INE298A01020
DLF,EQ,2013-11-21,148.95,149,144.5,145.3,146.3,150.35,6151415,901954817.4,57040,INE271C01023
HINDALCO,EQ,2013-11-21,120.2,122.15,118.9,119.5,119.6,120.75,7108124,858432584.8,44608,INE038A01020
INDHOTEL,EQ,2013-11-21,47.4,47.5,46.65,46.95,47,47.15,84772,3986197.55,639,INE053A01029
LT,EQ,2013-11-21,969.8,977,946,948.1,948.2,976.5,2339880,2236250221.3,97120,INE018A01030
MANAPPURAM,EQ,2013-11-21,16.35,16.5,15.65,15.75,15.7,16.35,2184781,34869079.75,7082,INE522D01027
MARUTI,EQ,2013-11-21,1654.9,1667.7,1638.85,1647,1655.5,1649.85,591465,977743280.3,25488,INE585B01010
PGEL,EQ,2013-11-21,155,156.55,150.15,152.65,150.45,156.35,4128,630273,38,INE457L01011
SBIN,EQ,2013-11-21,1782.45,1788.6,1755,1762.95,1768.2,1795.7,2367593,4197064485.7,100249,INE062A01012
SUZLON,EQ,2013-11-21,9.75,10.1,9.45,9.75,9.75,9.75,6395253,62559912.95,6572,INE040H01021
TRENT,EQ,2013-11-21,954.8,970,933.05,951.75,959,948.85,33999,32378097.8,1228,INE849A01012
