symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2012-03-16,852.35,865.40,-0.0152,0.0199,,0.3745
ADANIPORTS,2012-03-16,133.15,132.05,0.0083,0.0300,,0.5579
BEL,2012-03-16,1591.45,1629.50,-0.0236,0.0175,,0.3420
BOSCHLTD,2012-03-16,7741.15,7868.65,-0.0163,0.0128,,0.2484
CUMMINSIND,2012-03-16,473.95,473.25,0.0015,0.0190,,0.3515
DLF,2012-03-16,196.30,195.65,0.0033,0.0336,,0.6228
HINDALCO,2012-03-16,140.85,141.70,-0.0060,0.0316,,0.5865
INDHOTEL,2012-03-16,64.20,65.90,-0.0261,0.0252,,0.4834
LT,2012-03-16,1320.00,1361.50,-0.0310,0.0269,,0.5197
MANAPPURAM,2012-03-16,45.05,46.75,-0.0370,0.0465,,0.8788
MARUTI,2012-03-16,1374.35,1366.40,0.0058,0.0200,,0.3706
PGEL,2012-03-16,216.15,227.45,-0.0510,0.0510,,0.9744
SBIN,2012-03-16,2227.90,2299.30,-0.0315,0.0268,,0.5177
SUZLON,2012-03-16,28.30,28.85,-0.0192,0.0430,,0.8024
TRENT,2012-03-16,951.40,926.70,0.0263,0.0186,,0.3649
