symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-05-22,8549.30,8555.00,8590.00,8384.55,8418.00,8413.20,8458.57,326374,27606.57,59338,124456,38.13
ADANIPORTS,EQ,2024-05-22,1385.50,1394.35,1394.35,1364.20,1378.10,1378.20,1376.40,1878562,25856.55,86474,735578,39.16
BEL,EQ,2024-05-22,274.15,277.00,284.50,264.30,284.40,283.60,278.36,85801218,238839.96,458541,26414512,30.79
BOSCHLTD,EQ,2024-05-22,30883.05,31000.00,31344.95,30587.55,30930.00,30935.45,30937.13,85634,26492.70,28498,49456,57.75
CUMMINSIND,EQ,2024-05-22,3749.10,3787.95,3787.95,3682.50,3724.35,3734.30,3714.64,479447,17809.72,48447,242982,50.68
DIXON,EQ,2024-05-22,9124.40,9279.95,9488.20,9155.15,9290.25,9285.70,9305.22,779953,72576.36,100284,154117,19.76
DLF,EQ,2024-05-22,851.95,858.40,860.55,838.30,847.75,847.40,850.18,4576451,38907.93,109164,2164351,47.29
DMART,EQ,2024-05-22,4705.90,4763.15,4924.20,4737.15,4777.90,4798.80,4827.67,716981,34613.48,86073,378228,52.75
HAL,EQ,2024-05-22,4782.25,4810.00,4960.60,4735.00,4929.00,4921.20,4865.98,5032087,244860.58,294087,1442672,28.67
HINDALCO,EQ,2024-05-22,693.60,698.55,698.70,677.40,685.50,684.55,684.63,8004434,54800.99,124256,4297394,53.69
INDHOTEL,EQ,2024-05-22,569.15,570.95,575.70,565.10,572.50,573.15,572.13,1349982,7723.70,40740,650246,48.17
INDIGO,EQ,2024-05-22,4315.50,4337.45,4407.50,4284.00,4359.00,4355.75,4347.29,746320,32444.66,49789,362206,48.53
LT,EQ,2024-05-22,3440.95,3450.05,3472.70,3435.05,3464.75,3460.85,3459.49,1409992,48778.47,118328,864451,61.31
MANAPPURAM,EQ,2024-05-22,180.05,181.45,181.60,177.10,178.65,178.55,178.89,4116765,7364.46,25931,1485922,36.09
MARUTI,EQ,2024-05-22,12473.30,12427.80,12563.00,12363.10,12522.35,12531.35,12495.02,280015,34987.92,43004,133784,47.78
PAYTM,EQ,2024-05-22,351.70,356.00,369.25,344.50,369.00,368.85,359.07,5231893,18786.32,71431,2809239,53.69
PGEL,EQ,2024-05-22,2347.40,2372.20,2449.00,2343.40,2375.00,2380.10,2389.72,177326,4237.59,19078,76435,43.10
SBIN,EQ,2024-05-22,830.65,826.55,826.65,813.55,818.75,818.75,819.27,19239277,157621.79,303784,9383288,48.77
SUZLON,BE,2024-05-22,44.05,44.50,46.25,42.95,46.10,46.00,45.71,80221850,36669.19,151216,-,-
TRENT,EQ,2024-05-22,4667.30,4680.30,4713.85,4545.00,4602.00,4646.95,4622.18,742788,34332.98,78961,385744,51.93
