symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-05-02,6540.75,6585.00,6747.95,6545.00,6698.00,6682.50,6679.64,317802,21228.02,46918,73215,23.04
ADANIPORTS,EQ,2024-05-02,1324.90,1333.95,1348.70,1306.55,1341.50,1338.80,1334.94,7991511,106681.61,224430,1939169,24.27
BEL,EQ,2024-05-02,233.75,234.70,237.40,230.75,235.15,234.75,234.50,19171145,44955.39,118803,7866461,41.03
BOSCHLTD,EQ,2024-05-02,29356.05,29365.05,30899.95,29356.05,30550.00,30670.45,30427.65,87649,26669.53,32391,32792,37.41
CUMMINSIND,EQ,2024-05-02,3275.45,3274.00,3332.50,3245.80,3310.00,3304.20,3299.89,361820,11939.68,40441,154615,42.73
DIXON,EQ,2024-05-02,8341.75,8361.00,8424.00,8270.45,8411.00,8410.30,8363.22,237333,19848.67,41630,74749,31.50
DLF,EQ,2024-05-02,891.85,888.20,901.00,882.00,895.30,896.45,892.14,3099475,27651.74,73028,1476542,47.64
DMART,EQ,2024-05-02,4603.80,4609.95,4642.45,4578.00,4605.00,4605.05,4602.63,256067,11785.81,34407,151831,59.29
HAL,EQ,2024-05-02,3939.35,3942.00,3973.10,3931.40,3945.00,3947.20,3951.45,1008325,39843.42,89124,489487,48.54
HINDALCO,EQ,2024-05-02,644.40,635.90,646.90,628.65,644.00,641.45,637.20,17929526,114247.32,240974,11086829,61.84
INDHOTEL,EQ,2024-05-02,576.75,578.55,584.15,575.00,575.20,576.15,578.20,2192757,12678.61,64082,1219823,55.63
INDIGO,EQ,2024-05-02,3982.30,4019.00,4122.90,3970.10,4110.00,4108.25,4047.28,1197616,48470.92,109147,463001,38.66
LT,EQ,2024-05-02,3594.30,3590.05,3634.15,3576.05,3599.75,3599.50,3600.92,3748847,134993.06,339498,1657551,44.21
MANAPPURAM,EQ,2024-05-02,200.15,201.20,203.00,199.20,201.30,200.90,201.07,4509861,9067.86,34394,1257098,27.87
MARUTI,EQ,2024-05-02,12817.50,12750.00,12844.15,12514.80,12771.00,12805.35,12750.93,814923,103910.30,155560,339143,41.62
PAYTM,EQ,2024-05-02,372.40,372.55,386.00,366.55,371.80,372.20,374.01,2043727,7643.77,50685,1104576,54.05
PGEL,EQ,2024-05-02,2108.75,2112.50,2262.50,2112.50,2218.95,2228.70,2211.25,177392,3922.58,23206,71960,40.57
SBIN,EQ,2024-05-02,826.25,826.90,833.90,825.00,830.45,830.05,830.43,19943724,165617.99,425940,10287198,51.58
SUZLON,BE,2024-05-02,41.60,41.60,42.05,41.05,41.60,41.70,41.74,31530269,13162.13,69610,-,-
TRENT,EQ,2024-05-02,4409.90,4409.90,4676.70,4395.10,4645.00,4646.70,4581.73,1998618,91571.29,152456,694113,34.73
