symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2025-10-28,5238.00,5260.00,5275.00,5141.50,5182.50,5175.50,5198.71,236636,12302.01,23823,121939,51.53
ADANIPORTS,EQ,2025-10-28,1420.60,1425.90,1435.00,1410.00,1418.90,1417.90,1420.48,2068057,29376.36,124541,1047741,50.66
BEL,EQ,2025-10-28,415.15,416.80,416.80,410.85,413.85,413.55,413.51,12247991,50646.94,130542,5865073,47.89
BOSCHLTD,EQ,2025-10-28,39005.00,38855.00,39370.00,38445.00,38480.00,38540.00,38845.43,16377,6361.72,8956,6783,41.42
CUMMINSIND,EQ,2025-10-28,4311.50,4309.40,4328.70,4269.40,4290.00,4285.60,4295.42,579342,24885.16,68481,352135,60.78
DIXON,EQ,2025-10-28,15505.00,15511.00,15541.00,15301.00,15373.00,15372.00,15412.10,244628,37702.31,56196,131587,53.79
DLF,EQ,2025-10-28,779.50,777.20,779.85,767.20,775.00,774.05,772.78,1775002,13716.77,35008,736334,41.48
DMART,EQ,2025-10-28,4257.90,4274.60,4292.80,4183.10,4233.90,4220.90,4215.72,310562,13092.43,26346,157035,50.56
ETERNAL,EQ,2025-10-28,333.70,332.75,336.20,332.15,335.00,334.60,334.28,28723423,96015.95,168246,17578025,61.20
HAL,EQ,2025-10-28,4756.80,4766.60,4767.60,4706.30,4727.90,4724.50,4729.86,947982,44838.19,86763,503240,53.09
HINDALCO,EQ,2025-10-28,840.85,838.00,859.90,837.00,849.75,848.95,850.37,8010504,68118.83,155016,3337218,41.66
INDHOTEL,EQ,2025-10-28,746.55,746.55,747.75,739.20,741.80,741.75,742.68,1569323,11654.98,33158,1065412,67.89
INDIGO,EQ,2025-10-28,5835.00,5807.00,5834.50,5743.50,5834.50,5809.00,5790.75,950434,55037.26,64577,560236,58.95
LT,EQ,2025-10-28,3923.80,3922.10,3986.00,3917.30,3981.60,3972.80,3954.06,3391806,134113.96,166102,1690854,49.85
MANAPPURAM,EQ,2025-10-28,276.40,275.80,279.80,274.00,277.65,276.35,276.21,3653581,10091.50,33705,1807500,49.47
MARUTI,EQ,2025-10-28,16388.00,16399.00,16495.00,16261.00,16309.00,16311.00,16356.10,383383,62706.49,69797,233089,60.80
PAYTM,EQ,2025-10-28,1306.20,1313.00,1323.50,1305.00,1310.00,1309.70,1313.68,2876887,37793.15,69646,1412700,49.11
PGEL,EQ,2025-10-28,571.95,572.00,577.00,563.10,568.00,565.30,568.05,1082198,6147.38,29201,505894,46.75
SBIN,EQ,2025-10-28,922.75,927.10,935.85,917.70,930.50,930.25,927.38,22066289,204637.62,333815,10943585,49.59
SUZLON,EQ,2025-10-28,53.71,53.71,56.47,53.60,56.30,56.22,55.31,134473878,74382.50,178789,52647560,39.15
TRENT,EQ,2025-10-28,4798.70,4800.60,4828.40,4692.50,4733.00,4725.40,4742.81,616890,29257.91,58782,302901,49.10
