,06-Dec-2013
The Nifty witnessed an intraday movement of about 44.6 points.The closing index was 0.3 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 10480.79
, Traded Quantity (in Lakhs), 6094.75
, Number of Trades, 5446745
, Total Market Capitalisation (Rs. Crores), 6729310.8

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,      6241.10,      6234.40,      6275.35,      6230.75,      6259.90,18.8
,CNX IT,      8834.55,      8813.80,      8856.45,      8810.10,      8827.80,-6.75
,CNX Nifty Junior,     12409.90,     12403.80,     12473.25,     12384.15,     12440.20,30.3
,BANK Nifty,     11665.10,     11648.35,     11770.65,     11579.50,     11720.20,55.1
,CNX Midcap,      7725.45,      7730.95,      7780.00,      7722.45,      7766.45,41
,CNX 500,      4815.00,      4811.90,      4838.05,      4809.25,      4830.80,15.8
,CNX 100,      6133.65,      6127.60,      6165.15,      6123.60,      6151.55,17.9
,Nifty Midcap 50,      2193.40,      2193.95,      2212.20,      2189.15,      2207.55,14.15
,CNX Realty,       174.90,       175.65,       176.05,       174.25,       175.35,.45
,CNX Infra,      2489.35,      2486.25,      2526.55,      2486.25,      2518.40,29.05
,CNX Energy,      7858.50,      7857.25,      7949.35,      7857.25,      7928.30,69.8
,CNX FMCG,     16469.45,     16505.25,     16594.30,     16472.10,     16505.45,36
,CNX MNC,      5913.65,      5920.85,      5948.95,      5893.80,      5900.15,-13.5
,CNX Pharma,      7344.15,      7356.15,      7404.15,      7356.15,      7365.75,21.6
,CNX PSE,      2633.80,      2632.45,      2675.60,      2632.45,      2668.60,34.8
,CNX PSU Bank,      2570.85,      2568.45,      2612.75,      2552.30,      2601.95,31.1
,CNX Service,      7655.90,      7643.30,      7692.60,      7621.40,      7670.35,14.45
,India VIX,        21.68,        21.68,        22.36,        21.08,        22.21,.53
,CNX AUTO,      5245.90,      5235.50,      5308.80,      5235.50,      5273.50,27.6
,CNX Metal,      2412.75,      2408.95,      2436.45,      2408.95,      2427.75,15
,CNX Media,      1694.60,      1698.95,      1733.45,      1688.90,      1722.30,27.7
,CNX Smallcap,      3230.55,      3237.25,      3258.90,      3230.10,      3249.35,18.8
,CNX 200,      3103.50,      3101.20,      3119.30,      3099.05,      3113.20,9.7
,CNX Dividend Oppt,      1581.80,      1583.60,      1600.05,      1583.60,      1596.45,14.65
,CNX Commodities,      2271.60,      2270.95,      2300.70,      2270.95,      2296.05,24.45
,CNX Consumption,      2526.35,      2528.85,      2545.25,      2526.30,      2537.55,11.2
,CNX Finance,      4854.95,      4843.85,      4865.65,      4818.85,      4844.55,-10.4
,Nifty Dividend,        80.83,        80.83,        80.83,        80.83,        80.83,0
,LIX 15,      2667.30,      2662.00,      2689.30,      2652.30,      2683.55,16.25

,ADVANCES,728
,DECLINES,626
,UNCHANGED,101

,Total securities that have hit their price bands today,124

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,ICICIBANK,EQ,      1135.85,      1143.90,0.71,379.63
,LT,EQ,      1086.45,      1096.40,0.92,326.93
,AXISBANK,EQ,      1241.50,      1279.75,3.08,279.59
,HDFCBANK,EQ,       688.10,       682.70,-0.78,273.82
,INFY,EQ,      3351.30,      3325.80,-0.76,272.38
,SBIN,EQ,      1855.95,      1859.55,0.19,269.38
,ITC,EQ,       308.75,       311.05,0.74,263.67
,YESBANK,EQ,       395.05,       391.90,-0.8,243.7
,MCDOWELL-N,EQ,      2552.65,      2556.55,0.15,204.61
,HDFC,EQ,       827.45,       813.75,-1.66,202
,TATAMOTORS,EQ,       390.30,       390.90,0.15,182.04
,TATASTEEL,EQ,       421.40,       422.70,0.31,174.94
,COALINDIA,EQ,       279.95,       289.55,3.43,153.53
,TCS,EQ,      1987.15,      2000.30,0.66,144.79
,RELIANCE,EQ,       871.00,       866.70,-0.49,144.74
,POWERGRID,EQ,        96.30,        98.95,2.75,144.07
,MARUTI,EQ,      1700.15,      1701.50,0.08,142.6
,BHARTIARTL,EQ,       335.35,       332.40,-0.88,142.57
,BHEL,EQ,       171.35,       171.40,0.03,127.88
,JPASSOCIAT,EQ,        55.35,        55.25,-0.18,118.24
,PNB,EQ,       582.15,       596.90,2.53,114.07
,HINDUNILVR,EQ,       565.35,       559.65,-1.01,108.63
,BANKINDIA,EQ,       217.25,       220.40,1.45,107.74
,SUNPHARMA,EQ,       576.60,       581.30,0.82,103.37
,SSLT,EQ,       180.90,       182.30,0.77,102

,Top Five CNX Nifty Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TATAPOWER,EQ,        88.40,        83.50,5.87
,NTPC,EQ,       148.95,       143.85,3.55
,COALINDIA,EQ,       289.55,       279.95,3.43
,AXISBANK,EQ,      1279.75,      1241.50,3.08
,POWERGRID,EQ,        98.95,        96.30,2.75

,Top Five CNX Nifty Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HDFC,EQ,       813.75,       827.45,-1.66
,RANBAXY,EQ,       434.15,       440.30,-1.4
,HINDALCO,EQ,       120.50,       121.75,-1.03
,HINDUNILVR,EQ,       559.65,       565.35,-1.01
,BHARTIARTL,EQ,       332.40,       335.35,-0.88

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        31.20,                  2775061.35,88923
,3IINFOTECH,EQ,         6.70,                 17636575.25,2641021
,3MINDIA,EQ,      3405.25,                   285618.70,84
,A2ZMES,EQ,         8.40,                  2660946.00,311313
,AARTIDRUGS,EQ,       197.40,                  2512128.60,12770
,AARTIIND,EQ,        90.70,                  2361721.85,26177
,AARVEEDEN,EQ,        43.35,                   160042.60,3669
,ABAN,EQ,       352.25,                195112039.05,551358
,ABB,EQ,       698.85,                200848288.35,284422
,ABBOTINDIA,EQ,      1491.05,                   869366.40,582
,ABCIL,EQ,        93.05,                   175748.70,1873
,ABGSHIP,EQ,       271.75,                 92173264.90,335256
,ACCELYA,EQ,       610.65,                  2252564.75,3666
,ACE,EQ,        14.55,                  4898586.60,340611
,ACROPETAL,EQ,         4.90,                    42895.55,8647
,ADANIPOWER,EQ,        40.30,                653881820.40,16447430
,ADFFOODS,EQ,        52.75,                 21210023.60,402931
,ADHUNIK,EQ,        28.05,                  2801384.30,99228
,ADORWELD,EQ,       123.20,                   252432.15,2050
,ADSL,EQ,        17.25,                   324091.65,18836
,ADVANIHOTR,EQ,        28.30,                     8490.00,300
,ADVANTA,EQ,       108.45,                  2956853.75,27088
,AEGISCHEM,EQ,       157.15,                  2168814.90,13712
,AFL,BE,        34.95,                    92667.25,2711
,AFTEK,BE,         3.25,                    47413.80,14606
,AGCNET,EQ,        66.05,                    59735.25,905
,AHLEAST,EQ,       130.00,                   130690.00,1006
,AHLUCONT,EQ,        31.65,                    63314.90,2052
,AHLWEST,EQ,       100.00,                   126580.00,1295
,AHMEDFORGE,EQ,       104.50,                   858532.30,8195
,AIAENG,EQ,       439.65,                209442310.35,482141
,AIL,EQ,       380.75,                  5982994.25,15753
,AJANTPHARM,EQ,       947.35,                 29948972.35,31432
,AJMERA,EQ,        55.65,                   436752.90,7818
,AKSHOPTFBR,EQ,        16.05,                  1117498.75,69651
,AKZOINDIA,EQ,       834.65,                  2780396.05,3306
,ALBK,EQ,        93.50,                259460428.65,2799383
,ALCHEM,EQ,        46.00,                    63629.05,1396
,ALEMBICLTD,EQ,        14.75,                  1000505.30,67642
,ALKALI,EQ,        16.85,                     7454.75,440
,ALKYLAMINE,EQ,       248.05,                   178347.75,719
,ALLCARGO,EQ,       108.60,                   272112.40,2503
,ALOKTEXT,EQ,         7.80,                  9703984.20,1243940
,ALPHAGEO,EQ,        42.95,                    74557.05,1723
,ALPINEHOU,EQ,        20.10,                    10050.00,500
,ALPSINDUS,EQ,         1.75,                      542.50,310
,ALSTOMT&D,EQ,       173.95,                  3626832.90,20708
,AMAR,BE,         6.10,                   256666.75,42356
,AMARAJABAT,EQ,       345.45,                250190756.75,730022
,AMARJOTHI,EQ,        76.00,                    81700.00,1075
,AMBIKCO,EQ,       251.50,                   469366.90,1875
,AMDIND,EQ,        13.60,                      640.65,49
,AMRUTANJAN,EQ,       120.80,                  8082771.45,65838
,AMTEKAUTO,EQ,        71.10,                  4892288.25,68555
,AMTEKINDIA,EQ,        75.00,                  7300037.30,96028
,ANANTRAJ,EQ,        48.40,                 17118323.10,354591
,ANDHRABANK,EQ,        62.40,                 86084536.60,1384329
,ANDHRACEMT,EQ,         5.25,                    30006.45,6039
,ANDHRSUGAR,EQ,       105.40,                  1155136.85,10958
,ANIKINDS,BE,        20.00,                    81869.75,4106
,ANKITMETAL,EQ,        11.25,                    73021.05,6435
,ANSALAPI,EQ,        20.30,                  3428814.15,167495
,ANSALHSG,EQ,        19.90,                   682683.30,34070
,ANTGRAPHIC,EQ,          .25,                    72619.50,290944
,APARINDS,EQ,       131.50,                   527436.15,4035
,APCOTEXIND,EQ,       116.85,                   212234.45,1827
,APLAB,BE,        23.75,                    11875.00,500
,APLAPOLLO,EQ,       149.40,                 96189579.85,637074
,APLLTD,EQ,       204.65,                 13855691.75,67153
,APOLLOTYRE,EQ,        79.50,                190868633.55,2399030
,APPAPER,EQ,       241.40,                  3860043.15,15913
,APTECHT,EQ,        75.05,                  9318521.95,123979
