symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-12-19,5177.00,5097.25,0.0155,0.0180,0.0180,0.3439
ADANIPORTS,2025-12-19,1496.40,1495.25,0.0008,0.0189,0.0188,0.3592
BEL,2025-12-19,392.85,383.45,0.0242,0.0189,0.0189,0.3611
BOSCHLTD,2025-12-19,35940.50,35720.25,0.0061,0.0142,0.0142,0.2713
CUMMINSIND,2025-12-19,4410.40,4385.35,0.0057,0.0176,0.0176,0.3362
DIXON,2025-12-19,13267.95,13299.00,-0.0023,0.0235,0.0234,0.4471
DLF,2025-12-19,691.20,679.05,0.0177,0.0183,0.0183,0.3496
DMART,2025-12-19,3819.50,3757.20,0.0164,0.0161,0.0161,0.3076
ETERNAL,2025-12-19,286.05,284.75,0.0046,0.0229,0.0229,0.4375
HAL,2025-12-19,4305.30,4259.65,0.0107,0.0197,0.0196,0.3745
HINDALCO,2025-12-19,852.00,856.70,-0.0055,0.0170,0.0170,0.3248
INDHOTEL,2025-12-19,731.20,722.00,0.0127,0.0178,0.0178,0.3401
INDIGO,2025-12-19,5153.45,5115.50,0.0074,0.0177,0.0177,0.3382
LENSKART,2025-12-19,467.70,410.05,0.1315,0.0082,0.0124,0.2369
LT,2025-12-19,4073.50,4031.45,0.0104,0.0136,0.0136,0.2598
MANAPPURAM,2025-12-19,292.65,287.05,0.0193,0.0212,0.0212,0.4050
MARUTI,2025-12-19,16414.05,16329.55,0.0052,0.0128,0.0128,0.2445
PAYTM,2025-12-19,1336.00,1286.10,0.0381,0.0273,0.0274,0.5235
PGEL,2025-12-19,582.00,566.40,0.0272,0.0345,0.0345,0.6591
SBIN,2025-12-19,980.30,977.60,0.0028,0.0130,0.0129,0.2465
SUZLON,2025-12-19,52.59,51.78,0.0155,0.0248,0.0247,0.4719
TRENT,2025-12-19,4062.20,4030.00,0.0080,0.0221,0.0221,0.4222
