symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-12-09,5117.05,5057.50,0.0117,0.0182,0.0182,0.3477
ADANIPORTS,2025-12-09,1497.20,1480.50,0.0112,0.0192,0.0191,0.3649
BEL,2025-12-09,389.45,386.40,0.0079,0.0192,0.0192,0.3668
BOSCHLTD,2025-12-09,36780.10,36594.90,0.0050,0.0144,0.0144,0.2751
CUMMINSIND,2025-12-09,4479.10,4467.00,0.0027,0.0177,0.0177,0.3382
DIXON,2025-12-09,13517.10,13563.05,-0.0034,0.0225,0.0225,0.4299
DLF,2025-12-09,690.05,687.45,0.0038,0.0186,0.0185,0.3534
DMART,2025-12-09,3910.00,3867.60,0.0109,0.0162,0.0162,0.3095
ETERNAL,2025-12-09,291.70,285.25,0.0224,0.0229,0.0229,0.4375
HAL,2025-12-09,4303.00,4287.00,0.0037,0.0200,0.0200,0.3821
HINDALCO,2025-12-09,812.90,819.45,-0.0080,0.0171,0.0171,0.3267
INDHOTEL,2025-12-09,727.75,718.10,0.0133,0.0180,0.0180,0.3439
INDIGO,2025-12-09,4967.35,4923.60,0.0088,0.0178,0.0177,0.3382
LENSKART,2025-12-09,408.45,407.90,0.0013,0.0083,0.0083,0.1586
LT,2025-12-09,3997.50,3996.70,0.0002,0.0138,0.0138,0.2636
MANAPPURAM,2025-12-09,275.20,271.75,0.0126,0.0215,0.0215,0.4108
MARUTI,2025-12-09,16020.00,16186.95,-0.0104,0.0130,0.0130,0.2484
PAYTM,2025-12-09,1316.70,1321.00,-0.0033,0.0276,0.0275,0.5254
PGEL,2025-12-09,556.45,529.60,0.0495,0.0348,0.0349,0.6668
SBIN,2025-12-09,959.35,956.40,0.0031,0.0132,0.0131,0.2503
SUZLON,2025-12-09,52.55,51.78,0.0148,0.0251,0.0251,0.4795
TRENT,2025-12-09,4085.40,4090.50,-0.0012,0.0225,0.0225,0.4299
