symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-02-28,1531.75,1528.35,0.0022,0.0159,,0.2942
ADANIPORTS,2018-02-28,408.35,410.45,-0.0051,0.0164,,0.3038
BEL,2018-02-28,154.35,152.85,0.0098,0.0229,,0.4260
BOSCHLTD,2018-02-28,18687.30,19017.85,-0.0175,0.0103,,0.2082
CUMMINSIND,2018-02-28,795.95,808.45,-0.0156,0.0194,,0.3668
DIXON,2018-02-28,3454.75,3456.80,-0.0006,0.0282,,0.5216
DLF,2018-02-28,226.25,222.45,0.0169,0.0227,,0.4280
DMART,2018-02-28,1348.15,1354.70,-0.0048,0.0233,,0.4318
HINDALCO,2018-02-28,245.40,244.30,0.0045,0.0164,,0.3038
INDHOTEL,2018-02-28,137.15,138.40,-0.0091,0.0270,,0.5025
INDIGO,2018-02-28,1335.70,1337.45,-0.0013,0.0172,,0.3191
LT,2018-02-28,1318.15,1338.10,-0.0150,0.0155,,0.2961
MANAPPURAM,2018-02-28,107.95,108.70,-0.0069,0.0253,,0.4700
MARUTI,2018-02-28,8850.95,8891.20,-0.0045,0.0161,,0.2980
PGEL,2018-02-28,310.30,309.95,0.0011,0.0472,,0.8750
SBIN,2018-02-28,268.00,267.60,0.0015,0.0202,,0.3745
SUZLON,2018-02-28,12.80,12.95,-0.0117,0.0209,,0.3917
TRENT,2018-02-28,316.05,314.60,0.0046,0.0151,,0.2808
