symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2008-10-20,212365,74194,34.94
BEL,EQ,2008-10-20,6747,4112,60.95
BOSCHLTD,EQ,2008-10-20,2043,1445,70.73
CUMMINSIND,EQ,2008-10-20,19071,11888,62.34
DLF,EQ,2008-10-20,8188729,1701454,20.78
HINDALCO,EQ,2008-10-20,5567606,2907074,52.21
INDHOTEL,EQ,2008-10-20,500442,368396,73.61
INDHOTEL,N4,2008-10-20,2,2,100.00
LT,EQ,2008-10-20,3824580,1220574,31.91
MARUTI,EQ,2008-10-20,587307,198371,33.78
SBIN,EQ,2008-10-20,3095391,390497,12.62
SBIN,IL,2008-10-20,510000,510000,100.00
SUZLON,EQ,2008-10-20,10675148,2964460,27.77
TRENT,EQ,2008-10-20,9813,8586,87.50
