symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2024-11-27,7329.70,7540.10,7316.50,7496.20,7499.85,7329.70,475285,3542862645.95,59285,INE117A01022
INDIGO,EQ,2024-11-27,4237.60,4290.00,4170.95,4267.90,4265.00,4229.60,403134,1713623424.10,44723,INE646L01027
PGEL,EQ,2024-11-27,680.00,719.00,673.05,712.45,710.00,676.35,2474445,1744479735.75,85538,INE457L01029
CUMMINSIND,EQ,2024-11-27,3520.00,3520.00,3425.30,3500.70,3495.55,3463.20,367758,1277460313.40,36526,INE298A01020
DMART,EQ,2024-11-27,3674.00,3692.50,3610.05,3661.25,3675.85,3659.15,361531,1323832585.00,42795,INE192R01011
BOSCHLTD,EQ,2024-11-27,35001.00,35254.85,34743.00,34889.25,34900.00,34988.25,21638,756116657.85,7740,INE323A01026
HAL,EQ,2024-11-27,4376.00,4488.70,4355.00,4474.65,4486.00,4364.55,2144888,9534585652.45,111722,INE066F01020
DIXON,EQ,2024-11-27,15600.00,15698.00,15365.30,15617.50,15591.20,15501.10,291366,4532806772.00,50205,INE935N01020
LT,EQ,2024-11-27,3704.00,3720.00,3685.00,3698.70,3697.00,3702.60,971816,3596957750.15,77237,INE018A01030
SUZLON,EQ,2024-11-27,63.88,64.29,62.71,63.59,63.69,63.57,37152591,2363920933.22,130261,INE040H01021
SBIN,EQ,2024-11-27,838.50,842.50,832.10,834.10,834.85,839.40,8375108,7007242077.95,151032,INE062A01020
ADANIPORTS,EQ,2024-11-27,1102.00,1231.70,1102.00,1199.95,1195.50,1128.85,24434211,28780575885.25,499104,INE742F01042
INDHOTEL,EQ,2024-11-27,794.10,795.65,783.80,788.90,790.50,796.75,2632761,2082104366.25,61950,INE053A01029
BEL,EQ,2024-11-27,298.85,307.95,297.45,307.35,307.05,297.90,39464505,12046825960.60,272286,INE263A01024
DLF,EQ,2024-11-27,825.55,829.00,818.05,823.70,823.85,827.35,2279120,1877050766.05,53321,INE271C01023
MANAPPURAM,EQ,2024-11-27,155.40,155.87,153.24,155.08,155.16,155.52,4684799,724932192.16,29931,INE522D01027
HINDALCO,EQ,2024-11-27,667.20,669.80,660.15,661.10,661.30,666.10,2910507,1932823970.15,67773,INE038A01020
TRENT,EQ,2024-11-27,6692.00,6909.00,6631.35,6845.10,6856.00,6669.35,784373,5338071987.00,96077,INE849A01020
PAYTM,EQ,2024-11-27,891.25,925.00,886.85,918.95,920.70,886.60,9576584,8721079492.35,180568,INE982J01020
MARUTI,EQ,2024-11-27,10936.00,11116.90,10870.00,11058.35,11070.00,10943.95,343332,3788691559.80,58479,INE585B01010
