symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-05-16,13323,5254,39.44
ADANIPORTS,EQ,2016-05-16,9997240,6444435,64.46
BEL,EQ,2016-05-16,335187,192900,57.55
BOSCHLTD,EQ,2016-05-16,20703,6854,33.11
CUMMINSIND,EQ,2016-05-16,327263,271356,82.92
DLF,EQ,2016-05-16,7268491,702785,9.67
HINDALCO,EQ,2016-05-16,8759799,1756144,20.05
INDHOTEL,EQ,2016-05-16,655878,363004,55.35
INDIGO,EQ,2016-05-16,331833,112002,33.75
LT,EQ,2016-05-16,1607301,736920,45.85
MANAPPURAM,EQ,2016-05-16,10107165,4221377,41.77
MARUTI,EQ,2016-05-16,878812,541627,61.63
PGEL,EQ,2016-05-16,168585,61791,36.65
SBIN,EQ,2016-05-16,30937008,12541213,40.54
SBIN,N5,2016-05-16,83,83,100.00
SUZLON,EQ,2016-05-16,17599936,7614692,43.27
TRENT,EQ,2016-05-16,3193,1976,61.89
