symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-05-24,30106,15955,53.00
ADANIPORTS,EQ,2016-05-24,3874787,1787805,46.14
BEL,EQ,2016-05-24,208982,48813,23.36
BOSCHLTD,EQ,2016-05-24,17793,6477,36.40
CUMMINSIND,EQ,2016-05-24,231406,157936,68.25
DLF,EQ,2016-05-24,7619962,1359827,17.85
HINDALCO,EQ,2016-05-24,8892273,1986090,22.34
INDHOTEL,EQ,2016-05-24,338018,202135,59.80
INDIGO,EQ,2016-05-24,281858,87425,31.02
LT,EQ,2016-05-24,1238994,368812,29.77
MANAPPURAM,EQ,2016-05-24,8235011,3005388,36.50
MARUTI,EQ,2016-05-24,283533,77964,27.50
PGEL,EQ,2016-05-24,70513,22126,31.38
SBIN,EQ,2016-05-24,14816798,4821757,32.54
SBIN,N5,2016-05-24,125,125,100.00
SUZLON,EQ,2016-05-24,15224352,6291238,41.32
TRENT,EQ,2016-05-24,41103,40540,98.63
